sitename,date,step,ppfd,vpd,tc,co2,patm,gpp_obs,fapar,LAI,gpp_pmod,gammastar_pmod,kmm_pmod,ci_pmod,vcmax_pmod,jmax_pmod,vcmax25_pmod,rd_pmod,kv_Lloyd,Icsun,Icshade,sEa,kb,Vmax25_canopy,Vmax25_sun,Vmax25_shade,Vmax_sun,Vmax_shade,Av_sun,Av_shade,Jmax25_sun,Jmax25_shade,Jmax_sun,Jmax_shade,J_sun,J_shade,Aj_sun,Aj_shade,Acanopy_sun,Acanopy_shade,gpp_canopy
BE-Vie,2014-08-11,2014-08-11T01:00:00Z,7,0,11.7,387.11,94800,0,0.742220254901562,2.65314435958862,0.3119292549674203,1.9876229293977106,21.792232482928643,36.698028,35.00196350544767,117.40451360608297,269.995917735385,2.663710630378794,0.1233251283098381,8.085581224259885,0,-0.34811637894420105,30,673.9280768361807,8.985940918868618,664.942135917312,2.6480547038148883,195.95089336534969,1.5714590883956736,116.28491353090868,43.83694310694453,1119.6051029043915,19.125524027583623,488.4700615360878,2.6204203997760245,0,0.5590640050716411,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T01:30:00Z,7,0,11.5,386.905,94800,0,0.742220254901562,2.65314435958862,0.3108769422614655,1.9654408601937516,21.420788902489868,36.678594,34.34079252640663,115.93067345698742,275.7022841007219,2.718809264219937,0.12254240226265085,8.322193115741982,0,-0.30242483048911656,30,688.4354120130783,9.17594896434061,679.2594630487378,2.6525052049591986,196.35454253902793,1.5848157894967219,117.31768849065988,44.148556301518596,1143.0855193999298,19.011465626622883,492.24103528872615,2.681783665521608,0,0.573100030335692,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T02:00:00Z,7,0,11.4,390.179,94800,0,0.742220254901562,2.65314435958862,0.310752069324962,1.9544312691306451,21.23748012038685,36.98896919999999,34.01986248920407,115.22245802760531,278.5731916086328,2.7459094714212453,0.12216426270620649,8.676593512523137,0,-0.24858251191059091,30,695.7329873415256,9.271542753881546,686.461444587644,2.6544453179756045,196.53410612743875,1.5971653134183765,118.25350293892022,44.30533011636574,1154.896769123736,18.954619988731732,494.08568511869385,2.7749364959947203,0,0.5942773356963167,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T02:30:00Z,7,0,11.3,392.988,94900,0,0.742220254901562,2.65314435958862,0.31055457541819315,1.9455257531002945,21.06896217707371,37.2945612,33.701698641956426,114.51804027499315,281.47634676529776,2.773302903861658,0.12179053427017207,9.208869227457994,0,-0.18769879505761197,30,703.1122846353892,9.368210211358175,693.744074424031,2.656390905240946,196.71371673860236,1.6088962906422168,119.1435976364608,44.46386474662741,1166.8402820554109,18.89836916471542,495.9393100937412,2.9128069130319547,0,0.6250053602045811,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T03:00:00Z,7,13.200000000000001,11.1,388.638,94900,0,0.742220254901562,2.65314435958862,0.3063764604861962,1.9237527069138103,20.71007038747886,34.92119195035931,33.498520000160916,111.66614949657551,291.2287350054865,2.8681252784613465,0.12155247062871859,9.947660746553133,0,-0.12085290357221261,30,727.5580508050865,9.69282210831689,717.8652286967696,2.6959008602608208,199.66254058602607,1.5990617703870316,118.42896018015092,44.9962282576397,1206.398975062702,18.875708368636147,506.0787561819434,3.1006545477307763,0,0.6597697821295178,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T03:30:00Z,7,26.3,11,386.556,94900,0,0.742220254901562,2.65314435958862,0.304540741434194,1.9129463660348636,20.5329546929078,33.99292222179438,33.35326836140897,110.40892487542848,295.7673612651623,2.9115390559861423,0.12138256513787468,10.508228338604535,0,-0.04906224116885249,30,738.9581127831982,9.843899945023159,729.114212838175,2.7115998283697236,200.84173807490586,1.5953536549382334,118.16404380530903,45.24399590983798,1224.847309054607,18.855589323380304,510.4592858996183,3.2393981950452537,0,0.6869584359730498,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T04:00:00Z,7,0,10.8,388.571,94900,0,0.742220254901562,2.65314435958862,0.3072841971714163,1.8914929365866873,20.18331579381115,36.8753879,32.131595311085434,110.96546555202224,296.6213737234951,2.9186584982800228,0.11996290162122385,0.24987283473123104,5.496507702183722,0.02672861400033804,18.708771800017285,741.607467258582,15.81644324739614,725.7910240111859,4.273343744388955,196.09683945235054,2.6200772015168967,120.23110919013827,55.03896692572967,1219.3972793783446,22.63848843857708,501.55939969749045,0.09605983947402914,2.113124617560163,0.020663316203383717,0.4545516876655309,0.020663316203383717,0.4545516876655309,-7.26840732840812
BE-Vie,2014-08-11,2014-08-11T04:30:00Z,8,0,10.5,391.389,94900,0,0.742220254901562,2.65314435958862,0.3495716392094467,1.8597076090877476,19.670138467485984,37.142816100000005,31.214505725243786,108.8469360337372,306.18208820185527,3.011404369129097,0.11890810514462054,1.721400320913027,4.953934576103768,0.10564351500420076,4.741713283664394,765.9067917936761,63.96723384096275,701.9395579527134,16.787856283049155,184.22025950965912,10.425927661640308,114.40812138686375,134.0062634991789,1180.2808750424497,54.04234174170003,475.98627657152485,0.655594431544357,1.905007995058661,0.14152071918261017,0.41122695455823616,0.14152071918261017,0.41122695455823616,-7.436942842654544
BE-Vie,2014-08-11,2014-08-11T05:00:00Z,15,0,10.5,386.747,94900,0.050926,0.742220254901562,2.65314435958862,0.6541354111008801,1.8597076090877476,19.670138467485984,36.7022903,31.224227845184263,108.88952101792596,306.11386289612955,3.009405672658297,0.11891923832000151,6.644487330898775,6.312117961445125,0.18685945733931345,2.691443123209502,765.7319498407592,111.7941992907961,653.9377505499631,29.33978598540871,171.6224434776653,18.134289078562638,106.0761317052908,212.4424868369056,1101.5579109019393,85.6742750249656,444.23870582437746,2.4797704921778703,2.4231229518119095,0.5343763166384791,0.522169096630467,0.5343763166384791,0.522169096630467,-6.9278422728584115
BE-Vie,2014-08-11,2014-08-11T05:30:00Z,52,0,10.2,389.334,95000,1.19727,0.742220254901562,2.65314435958862,2.246837468771086,1.830317448832444,19.182484594608834,36.986729999999994,30.331150469046385,106.80616956975436,316.00422536182504,3.1052677748660353,0.11790087841200264,30.235473088747913,15.628251370184326,0.26958328360198336,1.8773716291021056,790.8669575668772,163.4268851805728,627.4400723863043,41.65940912947578,159.941754080963,26.074699184672227,100.10783186502698,297.1200916961394,1058.101718713539,117.4775385946023,418.360080557285,10.458387336584606,5.937371511436622,2.26139739163016,1.2838266567287773,2.26139739163016,1.2838266567287773,-4.693499633539188
BE-Vie,2014-08-11,2014-08-11T06:00:00Z,145,0,10.1,391.494,95000,3.95402,0.742220254901562,2.65314435958862,6.064716816650248,1.8199707201673851,19.018632694963983,37.19193,30.044988450919316,106.14730116608823,319.32930833266005,3.13655829473314,0.11757642148250975,95.21140911108975,33.199005015292016,0.3530215064429326,1.4461961859582488,799.3157938972844,210.13489199665645,589.180901900628,53.04760652333565,148.73606357380118,33.38158680279715,93.5960383945141,373.72122287451657,995.3566791170299,146.79269853854316,390.9627925653314,28.41022801791687,12.350193177255138,6.152824944902134,2.674690840476657,6.152824944902134,2.674690840476657,0.5057738371866609
BE-Vie,2014-08-11,2014-08-11T06:30:00Z,283,0,10.5,387.727,95000,6.84687,0.742220254901562,2.65314435958862,10.932874972739501,1.8616672588338885,19.68267881760465,36.834064999999995,31.253394747075244,109.01735382691368,305.90902555696607,3.0034145316722425,0.11895264472177149,196.54376255888508,51.843697389767755,0.4363427663680898,1.1830742702825416,765.2070289776306,239.54549276146724,525.6615362161633,62.86742546551202,137.95704134188603,38.90218119144617,85.36741848705145,421.9546081288063,891.1849193945078,170.16678576462053,359.3990214439677,49.79489388160299,18.79796201719771,10.734458169266759,4.052341941341604,10.734458169266759,4.052341941341604,6.818307786395656
BE-Vie,2014-08-11,2014-08-11T07:00:00Z,343,0,11,385.275,95000,7.49336,0.742220254901562,2.65314435958862,12.802334886060683,1.9149621156302639,20.54590437879068,36.601124999999996,32.824835192553024,112.69153928064611,289.9949291604756,2.8459140658014093,0.12076644115366499,243.78068757468924,52.16383907479781,0.5186311147726231,1.0086914344886058,724.7547480228142,258.3042270188577,466.45052100395645,71.1524600578273,128.48842021568524,43.18694857838709,77.98778555601825,452.7189323109267,794.0788544464885,188.67215626986405,330.93506594026417,59.338049852635585,18.806744875541206,12.726662438666077,4.033619139751608,12.726662438666077,4.033619139751608,9.209660726862761
BE-Vie,2014-08-11,2014-08-11T07:30:00Z,607,0,11.6,383.547,95100,11.7314,0.742220254901562,2.65314435958862,18.333301067214066,1.9827594332598246,21.64607130840127,36.4753197,34.80517225161399,117.23740477818063,272.07529643827786,2.668878897032512,0.12309163620229854,433.7501964600993,78.99685558831465,0.5988275147994488,0.8870369265550557,679.1960079112931,266.98433651796915,412.21167139332397,77.92406066842267,120.31120517709995,46.24459793892705,71.3995557115179,466.9543118894694,705.1271410850513,202.40045006788384,305.63600565803694,84.89181142856151,27.312680707746964,18.101355125438467,5.823842424833711,18.101355125438467,5.823842424833711,16.84427655818527
BE-Vie,2014-08-11,2014-08-11T08:00:00Z,509,0,11.8,383.472,95100,10.3123,0.742220254901562,2.65314435958862,16.887657645051128,2.0051211634986004,22.021283975622936,36.468187199999996,35.49690614523305,118.81969487599565,266.3302344189549,2.6113711016623964,0.12391433562880134,362.3827757703884,58.108642218937746,0.6756574697013746,0.7994749396582977,664.5864988833791,281.4054500230638,383.18104886031534,83.72797061995495,114.00977343711895,49.334051455407504,67.17664345044656,490.60493803782464,657.5169201309171,215.44628162000168,288.7446997802539,79.34687658783822,20.569467323021048,16.88885092375551,4.378176963462342,16.88885092375551,4.378176963462342,14.338683378049542
BE-Vie,2014-08-11,2014-08-11T08:30:00Z,878,28.599999999999998,12.3,382.125,95100,14.8314,0.742220254901562,2.65314435958862,21.14266351996371,2.0619933061324778,22.988419034421142,33.57500385560024,37.97717041071444,120.53948621975425,257.44227524859804,2.5231109039679103,0.1269096517867543,620.0686541018138,89.95325838089616,0.7475465574008924,0.7354654879590259,641.4666392729871,287.5302419092232,353.9363973637639,89.75342455569007,110.48230449557565,50.004056868582666,61.552675725937995,500.64959673112605,609.5556916765728,227.13349803285843,276.5417517567549,106.90894196149857,30.277947866710132,22.34159704314173,6.3274193731606205,22.34159704314173,6.3274193731606205,21.974838952823344
BE-Vie,2014-08-11,2014-08-11T09:00:00Z,1166,183.29999999999998,13.3,380.219,95100,17.9173,0.742220254901562,2.65314435958862,21.65414361066589,2.1799839668126104,25.053831300688312,29.981335038482623,42.86624029433206,125.01584561328193,237.61168337939532,2.3277300162360155,0.13302767283620345,815.7100644046118,109.48525627700565,0.8125371106039705,0.68867281608470865,590.2856955385633,276.31907234608053,313.9666231924828,94.8896782913396,107.81808007678602,47.934101679597056,54.46496295868765,482.26327864757206,544.0052620356718,233.43383566414684,263.31931241911377,121.7607025586784,35.57720832024898,24.64315376528091,7.200472703849706,24.64315376528091,7.200472703849706,25.667822705908904
BE-Vie,2014-08-11,2014-08-11T09:30:00Z,1069,321.9,14.1,378.888,95100,17.2216,0.742220254901562,2.65314435958862,22.114039842639585,2.278583732505629,26.840854783283945,28.352301706930177,46.81126269996691,129.63605205492115,221.1201710119867,2.1652173824126186,0.1381786949958518,741.1801975570654,93.83869537948726,0.8682445824897829,0.6551398563686265,547.9356667646346,264.77772429546894,283.1579424691656,98.09213687609925,104.9014516766709,46.33956227652128,49.556340678036676,463.33546784456905,493.4790256494316,236.1238686978199,251.48555365216097,118.00140060484578,30.998300908956644,23.372720051202304,6.1398814377989765,23.372720051202304,6.1398814377989765,23.767967203570006
BE-Vie,2014-08-11,2014-08-11T10:00:00Z,1344,440.7,14.9,377.171,95100,19.6711,0.742220254901562,2.65314435958862,22.610838515078672,2.3810579885606593,28.757061108453843,27.28387727694952,50.88309855168245,135.0198550189682,205.03515210248037,2.006826295868266,0.14370455894761064,925.1068448207978,112.40934555229126,0.9119327569655258,0.6323602898448446,506.7080281473456,250.336765111939,256.3712630354066,100.00896554896143,102.4197336782991,44.4408189448373,45.51208799922452,439.65229478358,449.54887137806685,235.82732707432913,241.13580205138587,128.42800077529336,35.83720547685742,24.95022754888337,6.962238966315012,24.95022754888337,6.962238966315012,26.58806664764137
BE-Vie,2014-08-11,2014-08-11T10:30:00Z,1497,556.5,15.3,377.254,95100,21.0312,0.742220254901562,2.65314435958862,22.75683023658743,2.433787870797405,29.76651733760071,26.536663369564767,53.15888244115915,137.28279577062997,197.86838140175655,1.9358253008444968,0.14688872346493154,1025.4646406409013,121.51665528140711,0.9408168717313437,0.6187815455122755,488.2375380428878,244.43703444260996,243.80050360027786,101.38971391217143,101.1256881267683,43.404007030986406,43.29098001272372,429.97673648588034,428.9328259044557,236.59397319213403,236.01956315745375,133.39570388474263,38.04587262760109,25.59543021742766,7.300088755049367,25.59543021742766,7.300088755049367,27.759494994392508
BE-Vie,2014-08-11,2014-08-11T11:00:00Z,1647,624.5,15.7,376.646,95100,22.0396,0.742220254901562,2.65314435958862,22.985520502733905,2.48753457496667,30.81184282392127,26.116342413083533,55.37833215765372,140.16467367421282,190.46020429054676,1.8625257934787454,0.1500620113491061,1125.9998029542514,132.12637030536166,0.9526432246481279,0.61353443673804,469.2313133940639,236.19423550320602,233.03707789085786,101.70998142286604,100.35044594810365,42.21609377242433,41.651800314824676,416.45854622525786,411.28080774100687,235.05730094236918,232.13488466798884,136.91787595267132,40.55620916602598,26.01366436782384,7.705462898365075,26.01366436782384,7.705462898365075,28.77757746263246
BE-Vie,2014-08-11,2014-08-11T11:30:00Z,969,585,15.6,376.388,95100,16.1839,0.742220254901562,2.65314435958862,22.494813244873377,2.4740016730308025,30.547079508318742,26.31607572696528,54.78819113911575,139.733134040209,192.05920658203797,1.877333617931369,0.1492116189372068,663.1642030265109,78.22027334157292,0.946372054428286,0.616294955659831,473.36694459324195,237.6244987683502,235.74244582489175,101.37313439254517,100.57023062226898,42.50460192132955,42.167953505146876,418.8041779800943,415.7176111528225,234.884862933694,233.15377269086005,112.21368310497382,26.222657941673827,21.393617066124715,4.999368053317894,21.393617066124715,4.999368053317894,21.4121480199619
BE-Vie,2014-08-11,2014-08-11T12:00:00Z,984,628.5,15.8,377.122,95100,16.5419,0.742220254901562,2.65314435958862,22.669258565954497,2.501132058610493,31.078927697483536,26.126272267080793,55.94792918789048,141.1255194489085,188.48572213026569,1.8415904270735082,0.15088739604372026,676.1093408389983,81.38389222320075,0.9225584686567813,0.6272353205996092,464.18003993601616,230.65725358661842,233.52278634939773,100.25850027313463,101.50404539609299,41.405696116978916,41.92009302817048,407.3778958820542,412.0773696130123,231.39579318761238,234.06515365741618,112.2036475399228,27.152480099516385,21.289363498385363,5.151873681429134,21.289363498385363,5.151873681429134,21.55523192555202
BE-Vie,2014-08-11,2014-08-11T12:30:00Z,1483,746.3,16.4,375.623,95100,20.95,0.742220254901562,2.65314435958862,23.3695460921114,2.584087789645773,32.731345493077335,25.44708728579474,59.467418814476495,145.463609156698,178.0171681654524,1.737890638109063,0.1560890257197331,1025.6921922403687,127.99611851492796,0.8831431381435432,0.6470500733339635,437.2897077218462,213.43148436846366,223.85822335338253,98.10982281879433,102.90276851476382,38.55526391023636,40.43879892137223,379.1276343642804,396.22748629954737,223.68642814120662,233.77539147292765,128.48735638258776,39.59818295376124,23.988087062831244,7.392825932197872,23.988087062831244,7.392825932197872,26.77003825094819
BE-Vie,2014-08-11,2014-08-11T13:00:00Z,1206,779.6999999999999,16.7,375.285,95100,18.6975,0.742220254901562,2.65314435958862,23.568167342666694,2.62645874877079,33.59058948816888,25.27873851322317,61.249560225916774,147.97723521145844,172.79124441744528,1.685497874708195,0.15879094788698483,841.2660661925717,110.68555512700232,0.8308159312464681,0.6770647768764557,423.8944925187127,201.29001267040044,222.60447984831225,95.14554270040368,105.22044169866169,36.61097425027902,40.48768625728112,359.21562077945674,394.17134695123207,215.98912311231715,237.0072977318208,117.32279574188809,35.27643548633668,21.761256505018377,6.543140711458732,21.761256505018377,6.543140711458732,23.832528037096456
BE-Vie,2014-08-11,2014-08-11T13:30:00Z,1422,849.4,17.3,374.993,95100,20.4197,0.742220254901562,2.65314435958862,23.955195662486673,2.7130228479093876,35.37810049115573,24.97640237009537,64.94090098552216,153.04648642718863,162.94905011328132,1.5881963296934987,0.16453711296238038,1001.3830902090662,141.52446577645776,0.7683717718344629,0.7194602843778384,398.6334295677058,182.29136059994025,216.34206896776553,91.09229271165255,108.10767448000868,33.601838935659785,39.87841953967313,328.057831383902,383.9009931071355,204.8429590257345,239.71205037003918,120.07769909770816,43.11069052757036,21.982895763584494,7.892371550129216,21.982895763584494,7.892371550129216,25.661553179668054
BE-Vie,2014-08-11,2014-08-11T14:00:00Z,864,858.3000000000001,17.1,375.345,95100,15.6607,0.742220254901562,2.65314435958862,22.2015287893343,2.6838956813133064,34.77182798152052,24.94793721879686,63.779253238294544,151.1217287734238,166.17827222717534,1.6183499131099424,0.1627067478689283,613.7881636509959,95.19336688594387,0.6983193418740654,0.7776880190288082,406.89536881151525,176.6814555181612,230.21391329335407,86.66980887332954,112.92976847287358,32.3112493548671,42.10118790093796,318.85758704978434,406.6508178011007,196.61211117214734,250.74666260104195,98.03406888590551,31.366537142754527,17.999192860416475,5.758940313422254,17.999192860416475,5.758940313422254,19.464417230030353
BE-Vie,2014-08-11,2014-08-11T14:30:00Z,1308,900.3,17.5,375.421,95100,19.8174,0.742220254901562,2.65314435958862,24.052159987663707,2.7424253797598754,35.99505406672613,24.794345233439387,66.30335894666283,154.6249244498873,159.75844045561325,1.55456109011168,0.16671014164997297,934.2794941983313,163.1244365349105,0.6227464052050776,0.8572385644593398,390.41531667537413,158.51874728417638,231.89656939119774,80.69075619227176,118.04224965911791,29.27132212145294,42.820923693908064,289.0707455460493,409.4103738015643,182.77819291974575,258.86842386867136,108.61415084144531,48.99247569353428,19.775546136429416,8.920135690511575,19.775546136429416,8.920135690511575,24.571206839075252
BE-Vie,2014-08-11,2014-08-11T15:00:00Z,1078,986.5,17.6,377.21,95100,17.4733,0.742220254901562,2.65314435958862,23.958913123644127,2.757230591789581,36.30759492079649,24.571283166644925,67.10259488816016,154.87729907113763,158.44472323066242,1.540520597095019,0.1679982004527506,768.4046650263277,155.96475827710753,0.5433368973100412,0.9671269493520036,386.9625307862303,143.77401749513632,243.18851329109395,73.8640679948894,124.93838034342393,26.466891527122176,44.76778290023946,264.88938869202354,427.9291617973941,168.5414739543889,272.27897664581224,96.63118157715454,47.8106803441872,17.515917595028203,8.666435858515948,17.515917595028203,8.666435858515948,22.09512992053141
BE-Vie,2014-08-11,2014-08-11T15:30:00Z,976,1033.2,17.7,377.454,95100,12.2069,0.742220254901562,2.65314435958862,23.264123689878197,2.772105467818001,36.622876843797876,24.4147634601473,67.831987818811,155.50118991561726,156.96102513458956,1.5248504784196062,0.16918238288348517,684.2187908407441,168.5138344779491,0.46144758511616113,1.1229778586501893,383.1184269779572,126.58622557417122,256.53220140378596,65.63661354416664,133.01530153696473,23.273356762110446,47.164416326969466,236.70140994164078,449.81281030220896,151.55252923078422,288.0011111827101,86.61345266926713,51.42938364214715,15.642602688024512,9.288273241756476,15.642602688024512,9.288273241756476,20.885227483746
BE-Vie,2014-08-11,2014-08-11T16:00:00Z,966,946.1999999999999,17.6,376.58,95100,16.508,0.742220254901562,2.65314435958862,23.279581623856682,2.757230591789581,36.30759492079649,24.678305143653976,67.07396075534717,155.3670520901396,158.06701515974308,1.5343426164914291,0.16795188188992857,648.1005701884505,206.0134408767958,0.3781943869700691,1.3541216033976065,386.0487614232843,108.92216303675788,277.12659838652644,55.95888740446221,142.37411086538816,20.114140175618232,51.17565691803,207.7323473802829,483.58762135390333,132.17409798240172,307.69284829240905,77.55252422313261,61.02416129010923,14.076506328994185,11.0764543285563,14.076506328994185,11.0764543285563,21.08212819892981
BE-Vie,2014-08-11,2014-08-11T16:30:00Z,971,1005.3000000000001,17.9,376.89,95100,15.8969,0.742220254901562,2.65314435958862,23.428167243009174,2.802065316849102,37.26176019429085,24.484257594898533,69.09923524091643,157.83185761098633,153.56574876329776,1.4894333542809433,0.17125966514491728,591.278212141998,267.5515736389424,0.29452900736315735,1.7224204335852353,374.45297974661685,85.18623280707719,289.26674693953964,44.99193446737779,152.77903591968766,15.798974719530518,53.64855178475433,168.80542180360658,503.497464980845,109.44183321915482,326.43315007269257,66.1065675698982,75.31369417029079,11.909372629090539,13.568074715102592,11.909372629090539,13.568074715102592,21.525765641299486
BE-Vie,2014-08-11,2014-08-11T17:00:00Z,755,946.1999999999999,17.6,377.759,95100,14.5491,0.742220254901562,2.65314435958862,21.252915535958767,2.757230591789581,36.30759492079649,24.744653958184664,67.11743933722146,155.49616764911426,157.85969949299877,1.529831363051897,0.16802221785559848,371.6478220837568,285.680499168626,0.2113016266503746,2.383986241838733,385.5292530663749,64.40555212489451,321.12370094148037,33.0884269931633,164.97767325667473,11.916502113932902,59.41523882416955,134.725105484827,555.7428695440278,85.72169677764452,353.603150488952,48.33598900392468,80.72987590794305,8.780691777366682,14.665349197988924,8.780691777366682,14.665349197988924,19.387177523352698
BE-Vie,2014-08-11,2014-08-11T17:30:00Z,310,877.8000000000001,17.1,378.295,95100,7.81504,0.742220254901562,2.65314435958862,11.994710191829281,2.6838956813133064,34.77182798152052,25.027131112537347,63.96069015343564,151.38217687954085,165.51016239865172,1.6026640115689565,0.16299128370258933,89.64137297493612,171.7483573547437,0.12931104596292048,3.877442680822614,405.2033828829551,42.018427584905474,363.18495529804966,20.61183544849878,178.15775045001902,7.701389774545763,66.56671993137728,98.01022123924497,624.7233266888014,60.434492691837676,385.21326494136315,20.686761055102455,55.175447284532424,3.801697248457429,10.139835113156915,3.801697248457429,10.139835113156915,9.689433379004496
BE-Vie,2014-08-11,2014-08-11T18:00:00Z,343,755.9,16.6,377.088,95100,7.83533,0.742220254901562,2.65314435958862,13.018547003272596,2.612268233607218,33.30167032624149,25.464082776526197,60.82604734366188,147.88717898318802,173.25262960747355,1.6762667990509106,0.1581446491089873,23.148349093228376,258.5904889552163,0.04934495245519622,10.136861890214611,425.16011276270604,16.9914349731582,408.1686777895478,7.957225429238311,191.14866916516132,3.0942688587205187,74.33060425941036,56.96595335597945,698.4966315748584,34.03714348753343,417.3515700843913,6.831762574551542,77.9550351817802,1.271792077992797,14.512008446128686,1.271792077992797,14.512008446128686,11.33642272105389
BE-Vie,2014-08-11,2014-08-11T18:30:00Z,134,741.6,16.3,377.442,95100,3.35231,0.742220254901562,2.65314435958862,5.6474079322632385,2.5700973284632687,32.44989627141296,25.538442668819634,59.130051512277156,145.31545672799774,178.37320844985666,1.7244014420959535,0.15558273920709262,201.43672433082884,0,-0.027787536965263555,30,438.2723537297557,5.9341741071736305,432.33817962258206,2.7025348556348647,196.8949644465779,1.0704351080404086,77.98725781483904,38.832045535764756,738.1346145810346,22.766687575218878,432.7580462673163,15.498118068895236,0,2.900765475274779,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T19:30:00Z,26,573.9,15.3,379.946,95100,0.348506,0.742220254901562,2.65314435958862,1.1266894727195123,2.433787870797405,29.76651733760071,26.554860123097484,53.50499644791249,138.12097559453312,195.92298542242256,1.8909711502857738,0.14737913185133497,34.896382776512176,0,-0.17006073583504452,30,483.32167876544014,6.51869597744962,476.8029827879905,2.703881274542363,197.77247800269205,1.158006400507326,84.70112853238133,39.79066140301738,811.0568917723044,21.89474424645279,446.28268514609164,7.818475603597624,0,1.5004407658695569,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T20:00:00Z,13,528.8000000000001,15,381.085,95200,0,0.742220254901562,2.65314435958862,0.5646223976617496,2.396663530292644,29.02280754806959,26.92501987235471,51.92001023311605,136.03126661064272,201.48859970172802,1.9431006940899092,0.14514670325367682,16.34980280112431,0,-0.233283050930438,30,497.5930625740103,6.704061258502398,490.88900131550787,2.7035516400801107,197.96116315624118,1.1852770889338025,86.78910648839181,40.09466046394394,834.1579621574328,21.64425748445367,450.30259657339604,4.702372230124356,0,0.9091068172418167,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T20:30:00Z,10,462.5,14.5,383.118,95200,0,0.742220254901562,2.65314435958862,0.4351577115860866,2.3317779833818073,27.798402238804567,27.49374979786156,49.37113644966737,132.51673752740186,211.2809966669491,2.035872316337696,0.14162735151064054,12.006605700448713,0,-0.28983118437492156,30,522.6732041047027,7.030190615089767,515.6430134896129,2.704726872606208,198.38345666807973,1.2308484807980151,90.27897741855132,40.62951260874722,874.7545421229652,21.243283661636745,457.36849101710897,3.6907391547421264,0,0.72196871269278,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T21:00:00Z,10,370.2,14.1,384.179,95200,0,0.742220254901562,2.65314435958862,0.43662350208955125,2.280979719606055,26.85661864681105,28.271501406881,47.29621196894032,130.26106202549178,218.8939648947142,2.1075074392134012,0.13882550714466635,11.625774545791332,0,-0.3385938948043202,30,542.2477826956322,7.2837614274433555,534.9640212681888,2.6984132627272235,198.1879863106205,1.2721850184231935,93.43705447141502,41.0453687410071,906.4409948798296,20.91743872823131,461.9382052770577,3.585866900336173,0,0.7096308844636955,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T21:30:00Z,10,0,12,384.474,95200,0,0.742220254901562,2.65314435958862,0.44723192387516103,2.029835371139659,22.41689439768376,36.6019248,36.47496978262408,121.68916225961087,256.8365929417606,2.470798982152536,0.12508696782539866,11.37208910722673,0,-0.37846259379897684,30,640.5286967053731,8.547786437546009,631.9809102678271,2.5925806129536495,191.68254467849758,1.5186838710266972,112.2839488601055,43.11836975757545,1065.5486928392363,19.183659903134437,474.06995785284937,3.461140411633186,0,0.7356994618694039,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T22:00:00Z,10,0,11.9,382.442,95200,0,0.742220254901562,2.65314435958862,0.4461582876985626,2.0185048039337428,22.225072177030583,36.40847839999999,36.13412118050194,120.95031445008195,259.37246673639794,2.493156425233282,0.12467705896455601,11.208624844048192,0,-0.40840485313154395,30,646.9827807842905,8.632227316203496,638.350553468087,2.59318001237185,191.76486386458916,1.52096182608205,112.47465896325811,43.25685279857373,1075.9949076876626,19.12027011304123,475.6081856219396,3.41945066440866,0,0.7268722906692978,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T22:30:00Z,10,0,12,382.688,95200,0,0.742220254901562,2.65314435958862,0.4469012493876696,2.029835371139659,22.41689439768376,36.43189759999999,36.49529531393271,121.788024332174,256.47146398808763,2.463257449047918,0.12511145410267804,11.11433207518898,0,-0.4275575695939916,30,639.6104283827265,8.5356319479989,631.0747964347275,2.5888941036812874,191.4077164321455,1.513426071044563,111.89388852776955,43.09843639471819,1064.062666152953,19.1747914126064,473.40881433752355,3.3987163054208955,0,0.721896277571736,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T23:00:00Z,10,0,11.9,384.453,95200,0,0.742220254901562,2.65314435958862,0.44652851139072225,2.0185048039337428,22.225072177030583,36.59992559999999,36.154233647717476,121.04854641216751,259.00345864901647,2.485543525803223,0.12470120913742316,11.078148742572282,0,-0.43532416277699115,30,646.0546820452445,8.619943672374252,637.4347383728702,2.5894899219131227,191.48974675831386,1.522282091301946,112.57097766295377,43.23670762269377,1074.492970931507,19.111365600128718,474.9443038410776,3.3876145860579707,0,0.7207022681220926,0,0,0,0
BE-Vie,2014-08-11,2014-08-11T23:30:00Z,10,0,11.8,387.566,95200,0,0.742220254901562,2.65314435958862,0.44638223952916595,2.0072295979502286,22.03491337519969,36.89628319999999,35.81610483199775,120.31299506561092,261.56257896215806,2.508051395354478,0.1242958198609923,11.09604449882466,0,-0.4314524480703454,30,652.5676319296562,8.70515851294713,643.862473416709,2.590089339614249,191.57162113636167,1.5334113518056123,113.41620307894529,43.376459961233294,1085.0344564034026,19.04851803135763,476.48651886106774,3.3896091682071217,0,0.7226723901460421,0,0,0,0
