TIME,fapar_itpl,fapar_spl,gpp_mod,gpp_obs
20140328,0.75,0.591515877931707,6.24120855331421,5.06254
20140329,0.715000000000726,0.594853851559033,6.64688301086426,5.09726
20140330,0.680000000001452,0.598267314492627,4.71303081512451,NA
20140331,0.644999999999274,0.601757148636531,5.79220628738403,NA
20140401,0.61,0.605324235893927,5.4170184135437,NA
20140402,0.622,0.608969458168856,6.72487211227417,NA
20140403,0.634,0.61269369736507,4.34604740142822,NA
20140404,0.646,0.61649783538633,2.68706822395325,NA
20140405,0.658,0.62038275413639,2.32712292671204,3.51867
20140406,0.620999999997697,0.624349335519337,3.67601108551025,5.15815
20140407,0.583999999998465,0.628398461438271,5.28558826446533,4.67877
20140408,0.546999999999232,0.63253101379727,2.78309321403503,NA
20140409,0.51,0.636747874500096,5.27387046813965,NA
20140410,0.539999999999378,0.641048746134635,6.7380313873291,NA
20140411,0.570000000001245,0.645428614025683,4.42346477508545,5.30043
20140412,0.600000000000622,0.649881284181082,6.464768409729,5.96996
20140413,0.63,0.65440056260975,2.65165567398071,3.34425
20140414,0.662499999999326,0.658980255320261,5.22242641448975,4.65459
20140415,0.694999999998651,0.663614168321175,3.17622208595276,5.83245
20140416,0.727499999997977,0.668296107621054,8.06988620758057,6.44703
20140417,0.76,0.673019879228863,8.41800308227539,6.17216
20140418,0.7975,0.677779289152375,4.96866130828857,5.50241
20140419,0.835,0.682568143400553,6.9727840423584,7.3889
20140420,0.8725,0.687380247981958,5.59840250015259,5.78965
20140421,0.91,0.692209408905152,5.63727283477783,5.58951
20140422,0.815000000001971,0.697049432178707,4.90685987472534,5.70507
20140423,0.719999999996058,0.701894123811583,8.8047342300415,6.61557
20140424,0.624999999998029,0.706737289811545,6.73851203918457,6.58082
20140425,0.53,0.71157273618756,9.50327110290527,7.52204
20140426,0.563888888888186,0.716394268948186,4.77091550827026,6.2568
20140427,0.597777777776372,0.721195694101997,5.73663663864136,7.62922
20140428,0.63166666666737,0.725970817657946,3.70266270637512,NA
20140429,0.665555555555556,0.730713445623812,2.3646981716156,NA
20140430,0.716666666666667,0.735417384008552,3.54430556297302,NA
20140501,0.767777777777778,0.740076438820728,5.44900035858154,NA
20140502,0.818888888888889,0.744684416068913,2.30150747299194,3.40934
20140503,0.87,0.749235121761669,9.36280155181885,8.53262
20140504,0.80749999999611,0.753722361907925,10.4751014709473,9.18024
20140505,0.744999999997407,0.758139942515509,11.4087829589844,9.61895
20140506,0.682499999998703,0.762481669593353,4.22300004959106,6.32619
20140507,0.62,0.766741349150029,6.19011306762695,7.4622
20140508,0.641874999999546,0.7709127871941,3.74263882637024,5.35413
20140509,0.663749999999092,0.774989789734125,5.17443609237671,7.05754
20140510,0.685625000000454,0.778966162779004,2.55197906494141,5.03653
20140511,0.7075,0.782835712336633,6.48522567749023,7.35799
20140512,0.740625,0.786592244415918,4.39668321609497,6.40361
20140513,0.77375,0.790229565025421,3.86649012565613,4.99279
20140514,0.806875,0.793741480173704,8.09012508392334,7.10339
20140515,0.84,0.797121795869337,4.28118133544922,7.37107
20140516,0.842500000000156,0.800364318121143,12.326042175293,NA
20140517,0.845000000000104,0.803462852937154,13.3054885864258,NA
20140518,0.847500000000052,0.806411206326206,9.45208549499512,9.33519
20140519,0.85,0.809203184296863,13.7842903137207,NA
20140520,0.864999999999689,0.811832592857694,12.2126150131226,9.62207
20140521,0.880000000000622,0.814293238017456,6.39348983764648,7.55382
20140522,0.895000000000311,0.81657892578431,7.11602354049683,7.84543
20140523,0.91,0.818683462167029,7.37372875213623,9.54753
20140524,0.860769230770252,0.820602451489996,7.22536706924438,9.29613
20140525,0.811538461540504,0.82233869134087,12.4509468078613,12.8946
20140526,0.762307692310757,0.823896777623125,3.92633199691772,6.86166
20140527,0.713076923076923,0.825281306240343,3.27980327606201,5.88729
20140528,0.769807692307692,0.826496873095772,4.32094192504883,7.80449
20140529,0.826538461538462,0.827548074093007,7.9445858001709,9.19806
20140530,0.883269230769231,0.828439505135524,5.31749868392944,6.83094
20140531,0.94,0.829175762126798,10.7988519668579,12.0234
20140601,0.904772727273458,0.829761440970304,11.3174076080322,12.7191
20140602,0.869545454543993,0.830201137569549,9.9657154083252,11.3216
20140603,0.834318181817451,0.830499447827934,5.82393741607666,8.58797
20140604,0.799090909090909,0.830660967648977,4.89398193359375,9.01513
20140605,0.794318181818281,0.830690292936154,8.45624446868896,10.98
20140606,0.789545454545653,0.830592019592939,15.0336637496948,12.9009
20140607,0.784772727272628,0.830370743522785,12.2130718231201,10.2514
20140608,0.78,0.830031060629202,13.7539691925049,10.3205
20140609,0.78,0.829577566815654,12.8571538925171,9.91524
20140610,0.78,0.829014857985616,13.0821552276611,NA
20140611,0.78,0.828347530042562,11.2158508300781,11.3192
20140612,0.78,0.827580178889968,15.0416250228882,NA
20140613,0.792500000000778,0.826717400431234,13.392466545105,12.8673
20140614,0.805000000000519,0.825763790569977,6.19478178024292,11.1865
20140615,0.817500000000259,0.824723945209607,10.1595220565796,12.0476
20140616,0.83,0.823602460253597,7.46057081222534,11.021
20140617,0.8369444444443,0.822403931605423,5.45449113845825,10.9041
20140618,0.843888888888601,0.821132955168561,9.71207523345947,NA
20140619,0.850833333333478,0.81979412684637,7.08884048461914,10.6172
20140620,0.857777777777778,0.818392042542549,4.20339488983154,8.12788
20140621,0.870833333333063,0.816931298160467,8.95525932312012,12.2117
20140622,0.883888888888347,0.815416489603596,12.4812707901001,12.1578
20140623,0.896944444443632,0.813852212775413,13.5777902603149,12.0963
20140624,0.91,0.812243063579255,10.2050876617432,11.5397
20140625,0.849444444444444,0.810593637918868,8.43591022491455,11.7485
20140626,0.788888888888889,0.808908531697595,9.84081268310547,10.6848
20140627,0.728333333333333,0.807192340818909,5.91538238525391,NA
20140628,0.667777777777778,0.805449661186288,3.20533084869385,NA
20140629,0.733333333331973,0.803685088703204,4.94083118438721,NA
20140630,0.798888888891609,0.801903219272985,8.25116062164307,9.34805
20140701,0.864444444445805,0.800108648799405,12.5548334121704,11.67
20140702,0.93,0.798305973185787,12.4060707092285,12.5206
20140703,0.917500000000259,0.79649978833561,13.6337270736694,10.6553
20140704,0.905000000000519,0.794694690152347,7.78108882904053,9.93748
20140705,0.892500000000778,0.792895274539474,3.34030652046204,8.03283
20140706,0.88,0.791106137400318,7.4802188873291,11.8976
20140707,0.88475,0.789331229631561,10.4764652252197,11.9733
20140708,0.8895,0.78757192210108,1.14783704280853,3.35494
20140709,0.89425,0.785828940669804,1.06380701065063,2.49789
20140710,0.899,0.784103011198669,7.25047445297241,11.154
20140711,0.857134615385484,0.78239485954861,8.30083560943604,11.2725
20140712,0.815269230767494,0.780705211580417,2.3981192111969,5.07124
20140713,0.773403846152978,0.779034793155306,5.04736518859863,8.96165
20140714,0.731538461538462,0.777384330134071,5.15871286392212,8.9664
20140715,0.748653846153491,0.775754548377642,6.16417169570923,10.1422
20140716,0.765769230768521,0.774146173746955,11.7757873535156,NA
20140717,0.782884615384971,0.772559932102811,11.5241498947144,NA
20140718,0.8,0.770996549306407,12.9097919464111,NA
20140719,0.7225,0.769456751218545,10.7364816665649,NA
20140720,0.645,0.767941263700157,7.26851415634155,10.347
20140721,0.5675,0.766450812612178,1.54025554656982,1.82764
20140722,0.49,0.764986123815539,8.68655204772949,11.4374
20140723,0.555681818185906,0.763547923171056,9.981201171875,10.5184
20140724,0.621363636366362,0.762136936539903,8.01291751861572,9.68696
20140725,0.687045454546817,0.76075388978289,5.62140417098999,NA
20140726,0.752727272727273,0.759399508760953,9.131516456604,NA
20140727,0.774545454545002,0.758074519335024,7.97206830978394,NA
20140728,0.796363636362731,0.756779647366036,6.48160839080811,10.1318
20140729,0.818181818182271,0.755515618714819,4.32052230834961,8.65993
20140730,0.84,0.754283159242517,6.63773727416992,8.3755
20140731,0.740000000002075,0.753082994809957,10.5119132995605,10.3365
20140801,0.64000000000415,0.751915851278072,10.1755847930908,11.1522
20140802,0.540000000006224,0.750782454507795,8.41635704040527,10.7141
20140803,0.44,0.749683530359971,7.62042236328125,10.55
20140804,0.516875,0.748619804695714,5.21322202682495,7.89507
20140805,0.59375,0.747592003375866,7.93773603439331,9.87035
20140806,0.670625,0.74660085226136,7.2486457824707,8.36875
20140807,0.7475,0.745647077213129,8.73561096191406,10.4748
20140808,0.795624999999002,0.744731404092107,6.07248735427856,9.30006
20140809,0.843750000001997,0.743854558759155,8.01756477355957,10.2742
20140810,0.891875000000999,0.743017267075355,3.75293731689453,NA
20140811,0.94,0.742220254901562,9.49370384216309,10.2774
20140812,0.893541666667631,0.741464248098712,8.59189891815186,10.2497
20140813,0.847083333335261,0.740749972527737,4.05797004699707,7.94691
20140814,0.800625000002892,0.740078154049572,4.57465219497681,8.59718
20140815,0.754166666666667,0.739449518525098,4.99102926254272,7.80108
20140816,0.788125,0.738864791815355,5.61721181869507,NA
20140817,0.822083333333333,0.73832469978122,4.89734697341919,8.28044
20140818,0.856041666666667,0.737829968283628,6.640305519104,NA
20140819,0.89,0.737381323183512,4.85574817657471,6.66035
20140820,0.789999999993776,0.736978711359451,5.7485613822937,7.63514
20140821,0.68999999999585,0.736618963760835,6.32907867431641,8.12513
20140822,0.589999999997925,0.736298132354629,5.96018648147583,7.05942
20140823,0.49,0.736012269107833,5.39820957183838,7.0012
20140824,0.539999999998963,0.735757425987448,8.15931606292725,8.82226
20140825,0.589999999997925,0.735529654960473,3.42290806770325,4.24803
20140826,0.640000000001037,0.735325007993894,2.03500008583069,2.45121
20140827,0.69,0.735139537054745,5.70181894302368,NA
20140828,0.72,0.734969294110007,4.61935901641846,NA
20140829,0.75,0.734810331126682,5.16155529022217,7.85113
20140830,0.78,0.73465870007177,3.02224731445312,3.78232
20140831,0.81,0.73451045291227,3.11363649368286,3.34561
20140901,0.830000000001245,0.734361641615172,4.80566644668579,5.89854
20140902,0.85000000000083,0.734208318147501,6.96412897109985,7.67359
20140903,0.870000000000415,0.734046534476243,8.99315643310547,7.59635
20140904,0.89,0.733872342568399,3.6913058757782,5.55772
20140905,0.868055555556011,0.733681794390971,6.47614145278931,7.4561
20140906,0.846111111112022,0.733470941910958,3.67217659950256,5.81068
20140907,0.824166666666211,0.733235837095341,5.78672170639038,7.80795
20140908,0.802222222222222,0.732972531911158,6.39949941635132,7.8265
20140909,0.819166666666315,0.732677078325391,7.46522521972656,NA
20140910,0.836111111110408,0.732345528305041,2.86327123641968,NA
20140911,0.853055555554501,0.731973933817108,3.73390483856201,NA
20140912,0.87,0.731558346828556,7.09149503707886,NA
20140913,0.8,0.731094819306455,2.3695068359375,NA
20140914,0.73,0.730579403217771,3.80316257476807,NA
20140915,0.66,0.730008150529507,5.57545900344849,NA
20140916,0.59,0.729377113208661,6.08024883270264,NA
20140917,0.636590909089942,0.728682343222234,7.80057811737061,NA
20140918,0.683181818183751,0.727919892537162,4.7984356880188,6.11297
20140919,0.729772727273694,0.727085813120569,4.23521661758423,6.505
20140920,0.776363636363636,0.726176156939398,5.77686262130737,6.82053
20140921,0.764772727272968,0.725186975960646,1.7799084186554,3.76071
20140922,0.753181818182299,0.724114322151316,3.25417256355286,5.85584
20140923,0.741590909091631,0.722954247478408,6.17449283599854,7.03049
20140924,0.73,0.721702803908813,3.04608464241028,5.44894
20140925,0.6525,0.720356043409741,3.14768028259277,5.44456
20140926,0.575,0.718910017948091,3.14574933052063,6.06355
20140927,0.4975,0.717360779490864,3.81806778907776,NA
20140928,0.42,0.715704380005061,6.03271722793579,7.45032
20140929,0.497500000004824,0.713936871457529,2.80029964447021,NA
20140930,0.575000000003216,0.712054305815565,4.36879873275757,NA
20141001,0.652500000001608,0.710052735046024,3.73791837692261,NA
20141002,0.73,0.707928211115907,4.49434757232666,6.48866
20141003,0.747499999999637,0.70567820595716,6.29286623001099,6.91453
20141004,0.764999999999274,0.703305871361497,6.17278385162354,6.27575
20141005,0.782500000000363,0.70081577908537,0.771643161773682,2.53694
20141006,0.8,0.69821250088585,2.25436949729919,3.91945
20141007,0.7575,0.695500608519396,1.84439539909363,3.2521
20141008,0.715,0.692684673742672,1.08911919593811,2.09622
20141009,0.6725,0.689769268312333,1.44766736030579,2.76441
20141010,0.63,0.686758963985042,3.46876239776611,5.02026
20141011,0.627499999999844,0.683658332517199,2.76977801322937,4.66871
20141012,0.624999999999896,0.680471945665978,2.92440247535706,6.58902
20141013,0.622499999999948,0.677204375187788,2.67555975914001,5.03215
20141014,0.62,0.673860192839285,4.78784894943237,5.94891
20141015,0.684999999998651,0.670443970377131,2.98925280570984,5.66524
20141016,0.749999999997303,0.666960279557991,2.35341238975525,4.02372
20141017,0.815000000001349,0.663413692138221,1.45037341117859,3.23425
20141018,0.88,0.659808779875077,4.38268995285034,4.98207
20141019,0.750000000002697,0.656150114524921,4.66337442398071,4.89683
20141020,0.620000000005394,0.652442267844418,2.25656819343567,3.75327
20141021,0.490000000008092,0.64868981159023,0.568382084369659,1.32531
20141022,0.36,0.644897317518694,1.05555665493011,1.51647
20141023,0.45325,0.641069357387108,1.21731603145599,2.18372
20141024,0.5465,0.637210502951813,1.07670295238495,1.93933
20141025,0.63975,0.633325325969471,0.852527678012848,0.554362
20141026,0.733,0.629418398196747,2.42685055732727,1.87081
20141027,0.719750000000275,0.625494291390294,2.48808455467224,2.4796
20141028,0.70649999999945,0.621557577306451,2.14650630950928,1.63703
20141029,0.693249999999725,0.617612827702528,0.855612933635712,1.56588
20141030,0.68,0.61366461433486,2.005863904953,1.90477
20141031,0.697499999999637,0.609717508960112,2.61325240135193,2.4613
20141101,0.714999999999274,0.605776083334937,3.6332323551178,3.63093
20141102,0.732499999998911,0.601844909216002,1.91549384593964,2.03588
20141103,0.75,0.597928558359636,1.2154815196991,1.65581
20141104,0.703611111111111,0.594031602523154,0.57093220949173,1.29993
20141105,0.657222222222222,0.590158613462893,0.995428144931793,1.96767
20141106,0.610833333333333,0.586314162935508,0.916250824928284,1.8381
20141107,0.564444444444444,0.582502822697665,0.699768781661987,NA
20141108,0.570833333333731,0.578729164505706,1.40553390979767,1.91935
20141109,0.577222222222487,0.574997760116922,1.30126285552979,1.94682
20141110,0.583611111111244,0.571313181287661,1.73689293861389,2.16131
20141111,0.59,0.567679999774578,1.08487057685852,1.90772
20141112,0.5225000000014,0.564102787334338,0.613345324993134,1.43933
20141113,0.455000000002801,0.560586115723597,1.06770515441895,2.33175
20141114,0.3874999999986,0.557134556698733,1.27659261226654,2.56464
20141115,0.32,0.553752682016984,0.396463513374329,1.24495
20141116,0.3675,0.550443955189033,0.698522388935089,1.18862
20141117,0.415,0.547207406743139,0.449841886758804,1.19302
20141118,0.4625,0.544040958961869,0.522062063217163,1.21708
20141119,0.51,0.540942534127797,0.765716075897217,1.82673
20141120,0.542500000002023,0.537910054523248,0.948664009571075,2.42445
20141121,0.575000000001349,0.534941442431292,1.24676048755646,2.46346
20141122,0.607500000000674,0.532034620134251,0.964609801769257,1.94795
20141123,0.64,0.529187509914696,1.75822341442108,2.8568
20141124,0.635000000000104,0.526398034055196,1.3055956363678,3.03417
20141125,0.629999999999793,0.523664114838103,1.05921590328217,2.8813
20141126,0.624999999999896,0.520983674546437,0.426082581281662,1.79957
20141127,0.62,0.518354635462544,0.574174284934998,2.44895
20141128,0.599285714286144,0.515774919868997,1.29956698417664,2.56399
20141129,0.578571428572288,0.513242450048364,0.493059664964676,2.15175
20141130,0.557857142858432,0.510755148283221,0.553325951099396,2.33353
20141201,0.537142857142857,0.508310936855934,0.215991944074631,1.26806
20141202,0.53702380952381,0.505907738049484,0.171604692935944,0.18324
20141203,0.536904761904762,0.503543474146239,0.127099856734276,-0.381094
20141204,0.536785714285714,0.501216067428767,0.143229648470879,-0.254713
20141205,0.536666666666667,0.498923440179644,0.210466772317886,-0.150872
20141206,0.485000000001072,0.496663514681437,0.263711184263229,0.467977
20141207,0.433333333331189,0.494434213216538,0.625354528427124,0.899162
20141208,0.381666666665595,0.492233458067888,0.730235636234283,1.13922
20141209,0.33,0.490059171517872,0.135292530059814,-0.247056
20141210,0.277500000001089,0.487909275849062,0.281316548585892,0.732885
20141211,0.225000000002179,0.485781693344029,0.144532978534698,-0.00921489
20141212,0.172500000003268,0.483674346285346,0.199376687407494,0.214721
20141213,0.12,0.481585156955412,0.058321624994278,-0.467785
20141214,0.236875,0.479512047637145,0.365722805261612,0.439023
20141215,0.35375,0.477452940612944,0.0586669631302357,-0.15328
20141216,0.470625,0.475405758165379,0.36377027630806,0.679278
20141217,0.5875,0.473368422577022,0.111945576965809,0.323158
20141218,0.631625000002747,0.471338856130278,0.164214193820953,0.820155
20141219,0.675750000001831,0.469314981108054,0.103812418878078,0.843859
20141220,0.719875000000916,0.467294719792756,0.194628059864044,0.356592
20141221,0.764,0.465275994466952,0.177021756768227,0.716683
20141222,0.731750000000669,0.463256727413216,0.128883510828018,0.548731
20141223,0.699500000001338,0.46123484091412,0.173321202397346,0.528305
20141224,0.667249999999331,0.459208257252066,0.112181507050991,0.00953386
20141225,0.635,0.457174898709965,0.217883124947548,0.606618
20141226,0.53125,0.455132687570217,0.239435717463493,0.0507825
20141227,0.4275,0.453079546115395,0.299814701080322,0.195164
20141228,0.32375,0.451013396628074,0,-0.0277833
20141229,0.22,0.448932161390821,0.145931363105774,0.0256241
20141230,0.481575877825144,0.446842690705954,0.209446594119072,0.367195
20141231,0.468707311206915,0.44475322002126,0.338522464036942,0.841145
