time,daily_gpp,daily_A0,annual_m,annual_lai_max,Ls_daily,Ls_daily_lagged
2009-04-29,169.931,1.222413,4.68152,4.780468,4.78047,4.433105
2009-04-30,169.4428,1.218902,4.68152,4.780468,4.78047,4.456263
2009-05-01,172.3066,1.239502,4.68152,4.780468,4.78047,4.477877
2009-05-02,175.1704,1.260103,4.68152,4.780468,4.78047,4.498049
2009-05-03,178.0341,1.280704,4.68152,4.780468,4.78047,4.516878
2009-05-04,180.8979,1.301305,4.68152,4.780468,4.78047,4.53445
2009-05-05,183.7617,1.321905,4.68152,4.780468,4.78047,4.550852
2009-05-06,186.6254,1.342506,4.68152,4.780468,4.78047,4.56616
2009-05-07,189.4892,1.363107,4.68152,4.780468,4.78047,4.580447
2009-05-08,192.353,1.383707,4.68152,4.780468,4.78047,4.593782
2009-05-09,195.2167,1.404308,4.68152,4.780468,4.78047,4.606228
2009-05-10,198.0805,1.424909,4.68152,4.780468,4.78047,4.617844
2009-05-11,200.9442,1.44551,4.68152,4.780468,4.78047,4.628686
2009-05-12,203.808,1.46611,4.68152,4.780468,4.78047,4.638805
2009-05-13,206.6718,1.486711,4.68152,4.780468,4.78047,4.648249
2009-05-14,209.5355,1.507312,4.68152,4.780468,4.78047,4.657064
2009-05-15,205.3389,1.477123,4.68152,4.780468,4.78047,4.665291
2009-05-16,201.1422,1.446934,4.68152,4.780468,4.78047,4.672969
2009-05-17,196.9455,1.416744,4.68152,4.780468,4.78047,4.680136
2009-05-18,192.7488,1.386555,4.68152,4.780468,4.78047,4.686825
2009-05-19,188.5522,1.356366,4.68152,4.780468,4.78047,4.693068
2009-05-20,184.3555,1.326177,4.68152,4.780468,4.78047,4.698895
2009-05-21,180.1588,1.295988,4.68152,4.780468,4.78047,4.704333
2009-05-22,175.9622,1.265799,4.68152,4.780468,4.78047,4.709409
2009-05-23,171.7655,1.23561,4.68152,4.780468,4.78047,4.714146
2009-05-24,167.5688,1.205421,4.68152,4.780468,4.78047,4.718568
2009-05-25,163.3721,1.175232,4.68152,4.780468,4.78047,4.722695
2009-05-26,159.1755,1.145042,4.68152,4.780468,4.78047,4.726546
2009-05-27,154.9788,1.114853,4.68152,4.780468,4.7285,4.726677
2009-05-28,150.7821,1.084664,4.68152,4.780468,4.55796,4.715429
2009-05-29,151.7319,1.091496,4.68152,4.780468,4.59671,4.707514
2009-05-30,152.6817,1.098329,4.68152,4.780468,4.63537,4.702705
2009-05-31,153.6314,1.105161,4.68152,4.780468,4.67394,4.700787
2009-06-01,154.5812,1.111993,4.68152,4.780468,4.71242,4.701563
2009-06-02,155.531,1.118825,4.68152,4.780468,4.75081,4.704846
2009-06-03,156.4807,1.125658,4.68152,4.780468,4.78047,4.709887
2009-06-04,157.4305,1.13249,4.68152,4.780468,4.78047,4.714593
2009-06-05,158.3803,1.139322,4.68152,4.780468,4.78047,4.718985
2009-06-06,159.33,1.146154,4.68152,4.780468,4.78047,4.723084
2009-06-07,160.2798,1.152986,4.68152,4.780468,4.78047,4.726909
2009-06-08,161.2296,1.159819,4.68152,4.780468,4.78047,4.73048
2009-06-09,162.1793,1.166651,4.68152,4.780468,4.78047,4.733813
2009-06-10,163.1291,1.173483,4.68152,4.780468,4.78047,4.736923
2009-06-11,164.0789,1.180315,4.68152,4.780468,4.78047,4.739826
2009-06-12,163.2405,1.174285,4.68152,4.780468,4.78047,4.742536
2009-06-13,162.4022,1.168254,4.68152,4.780468,4.78047,4.745065
2009-06-14,161.5638,1.162223,4.68152,4.780468,4.78047,4.747425
2009-06-15,160.7255,1.156193,4.68152,4.780468,4.78047,4.749628
2009-06-16,159.8872,1.150162,4.68152,4.780468,4.78047,4.751684
2009-06-17,159.0488,1.144131,4.68152,4.780468,4.78047,4.753603
2009-06-18,158.2105,1.138101,4.68152,4.780468,4.78047,4.755394
2009-06-19,157.3722,1.13207,4.68152,4.780468,4.78047,4.757066
2009-06-20,156.5338,1.126039,4.68152,4.780468,4.78047,4.758626
2009-06-21,155.6955,1.120009,4.68152,4.780468,4.75745,4.758548
2009-06-22,154.8571,1.113978,4.68152,4.780468,4.72358,4.756217
2009-06-23,154.0188,1.107947,4.68152,4.780468,4.68964,4.751778
2009-06-24,153.1805,1.101917,4.68152,4.780468,4.65564,4.745369
2009-06-25,152.3421,1.095886,4.68152,4.780468,4.62156,4.737115
2009-06-26,153.5123,1.104304,4.68152,4.780468,4.66911,4.732582
2009-06-27,154.6825,1.112722,4.68152,4.780468,4.71652,4.731511
2009-06-28,155.8527,1.12114,4.68152,4.780468,4.7638,4.733663
2009-06-29,157.0229,1.129558,4.68152,4.780468,4.78047,4.736784
2009-06-30,158.1931,1.137976,4.68152,4.780468,4.78047,4.739696
2009-07-01,159.3633,1.146394,4.68152,4.780468,4.78047,4.742414
2009-07-02,160.5335,1.154812,4.68152,4.780468,4.78047,4.744952
2009-07-03,161.7037,1.16323,4.68152,4.780468,4.78047,4.747319
2009-07-04,162.8739,1.171647,4.68152,4.780468,4.78047,4.749529
2009-07-05,164.0441,1.180065,4.68152,4.780468,4.78047,4.751592
2009-07-06,165.2143,1.188483,4.68152,4.780468,4.78047,4.753517
2009-07-07,166.3845,1.196901,4.68152,4.780468,4.78047,4.755314
2009-07-08,167.5547,1.205319,4.68152,4.780468,4.78047,4.756991
2009-07-09,168.7249,1.213737,4.68152,4.780468,4.78047,4.758556
2009-07-10,169.5567,1.219721,4.68152,4.780468,4.78047,4.760017
2009-07-11,170.3885,1.225704,4.68152,4.780468,4.78047,4.761381
2009-07-12,171.2203,1.231688,4.68152,4.780468,4.78047,4.762654
2009-07-13,172.0521,1.237672,4.68152,4.780468,4.78047,4.763841
2009-07-14,172.8839,1.243655,4.68152,4.780468,4.78047,4.76495
2009-07-15,173.7157,1.249639,4.68152,4.780468,4.78047,4.765985
2009-07-16,174.5475,1.255622,4.68152,4.780468,4.78047,4.76695
2009-07-17,175.3793,1.261606,4.68152,4.780468,4.78047,4.767852
2009-07-18,176.2111,1.26759,4.68152,4.780468,4.78047,4.768693
2009-07-19,177.0429,1.273573,4.68152,4.780468,4.78047,4.769478
2009-07-20,177.8747,1.279557,4.68152,4.780468,4.78047,4.770211
2009-07-21,178.7065,1.285541,4.68152,4.780468,4.78047,4.770895
2009-07-22,179.5383,1.291524,4.68152,4.780468,4.78047,4.771533
2009-07-23,180.3701,1.297508,4.68152,4.780468,4.78047,4.772129
2009-07-24,181.2999,1.304197,4.68152,4.780468,4.78047,4.772685
2009-07-25,182.2298,1.310886,4.68152,4.780468,4.78047,4.773204
2009-07-26,183.1596,1.317574,4.68152,4.780468,4.78047,4.773688
2009-07-27,184.0894,1.324263,4.68152,4.780468,4.78047,4.77414
2009-07-28,185.0193,1.330952,4.68152,4.780468,4.78047,4.774562
2009-07-29,185.9491,1.337641,4.68152,4.780468,4.78047,4.774956
2009-07-30,186.8789,1.34433,4.68152,4.780468,4.78047,4.775324
2009-07-31,187.8087,1.351018,4.68152,4.780468,4.78047,4.775667
2009-08-01,188.7386,1.357707,4.68152,4.780468,4.78047,4.775987
2009-08-02,189.6684,1.364396,4.68152,4.780468,4.78047,4.776286
2009-08-03,190.5982,1.371085,4.68152,4.780468,4.78047,4.776565
2009-08-04,191.5281,1.377774,4.68152,4.780468,4.78047,4.776825
2009-08-05,192.4579,1.384462,4.68152,4.780468,4.78047,4.777068
2009-08-06,193.3877,1.391151,4.68152,4.780468,4.78047,4.777295
2009-08-07,192.0184,1.381301,4.68152,4.780468,4.78047,4.777507
2009-08-08,190.6491,1.371451,4.68152,4.780468,4.78047,4.777704
2009-08-09,189.2798,1.361601,4.68152,4.780468,4.78047,4.777889
2009-08-10,187.9105,1.35175,4.68152,4.780468,4.78047,4.778061
2009-08-11,186.5412,1.3419,4.68152,4.780468,4.78047,4.778221
2009-08-12,185.1719,1.33205,4.68152,4.780468,4.78047,4.778371
2009-08-13,183.8026,1.3222,4.68152,4.780468,4.78047,4.778511
2009-08-14,182.4333,1.31235,4.68152,4.780468,4.78047,4.778642
2009-08-15,181.064,1.3025,4.68152,4.780468,4.78047,4.778764
2009-08-16,179.6947,1.292649,4.68152,4.780468,4.78047,4.778877
2009-08-17,178.3254,1.282799,4.68152,4.780468,4.78047,4.778984
2009-08-18,176.9561,1.272949,4.68152,4.780468,4.78047,4.779083
2009-08-19,175.5868,1.263099,4.68152,4.780468,4.78047,4.779175
2009-08-20,174.2175,1.253249,4.68152,4.780468,4.78047,4.779261
2009-08-21,170.685,1.227837,4.68152,4.780468,4.78047,4.779342
2009-08-22,167.1524,1.202425,4.68152,4.780468,4.78047,4.779417
2009-08-23,163.6199,1.177014,4.68152,4.780468,4.78047,4.779487
2009-08-24,160.0874,1.151602,4.68152,4.780468,4.78047,4.779553
2009-08-25,156.5548,1.12619,4.68152,4.780468,4.78047,4.779614
2009-08-26,153.0223,1.100779,4.68152,4.780468,4.64921,4.77092
2009-08-27,149.4897,1.075367,4.68152,4.780468,4.50508,4.753198
2009-08-28,145.9572,1.049955,4.68152,4.780468,4.35965,4.726961
2009-08-29,142.4246,1.024544,4.68152,4.780468,4.21282,4.692685
2009-08-30,138.8921,0.9991321,4.68152,4.780468,4.06453,4.650808
2009-08-31,135.3595,0.9737205,4.68152,4.780468,3.91468,4.601733
2009-09-01,131.827,0.9483088,4.68152,4.780468,3.76317,4.545829
2009-09-02,128.2945,0.9228972,4.68152,4.780468,3.60991,4.483434
2009-09-03,124.7619,0.8974855,4.68152,4.780468,3.45477,4.414857
2009-09-04,124.1777,0.8932831,4.68152,4.780468,3.42892,4.349127
2009-09-05,123.5935,0.8890806,4.68152,4.780468,3.40302,4.286054
2009-09-06,123.0093,0.8848782,4.68152,4.780468,3.37707,4.225455
2009-09-07,122.4251,0.8806758,4.68152,4.780468,3.35106,4.167162
2009-09-08,121.841,0.8764733,4.68152,4.780468,3.32499,4.111017
2009-09-09,121.2568,0.8722709,4.68152,4.780468,3.29886,4.056873
2009-09-10,120.6726,0.8680685,4.68152,4.780468,3.27268,4.004594
2009-09-11,120.0884,0.863866,4.68152,4.780468,3.24643,3.954049
2009-09-12,119.5042,0.8596636,4.68152,4.780468,3.22013,3.905121
2009-09-13,118.92,0.8554611,4.68152,4.780468,3.19377,3.857698
2009-09-14,118.3358,0.8512587,4.68152,4.780468,3.16735,3.811675
2009-09-15,117.7516,0.8470563,4.68152,4.780468,3.14086,3.766954
2009-09-16,117.1674,0.8428538,4.68152,4.780468,3.11431,3.723444
2009-09-17,116.5832,0.8386514,4.68152,4.780468,3.0877,3.681061
2009-09-18,112.5448,0.8096007,4.68152,4.780468,2.90198,3.629123
2009-09-19,108.5064,0.78055,4.68152,4.780468,2.71299,3.568047
2009-09-20,104.468,0.7514994,4.68152,4.780468,2.52044,3.498207
2009-09-21,100.4296,0.7224487,4.68152,4.780468,2.32404,3.419929
2009-09-22,96.39115,0.693398,4.68152,4.780468,2.12344,3.333496
2009-09-23,92.35274,0.6643473,4.68152,4.780468,1.91827,3.239148
2009-09-24,88.31433,0.6352967,4.68152,4.780468,1.70808,3.137077
2009-09-25,84.27591,0.606246,4.68152,4.780468,1.4924,3.027431
2009-09-26,80.2375,0.5771953,4.68152,4.780468,1.27065,2.910313
2009-09-27,76.19909,0.5481447,4.68152,4.780468,1.04219,2.785771
2009-09-28,72.16067,0.519094,4.68152,4.780468,0.80627,2.653804
2009-09-29,68.12226,0.4900433,4.68152,4.780468,0.56201,2.514351
2009-09-30,64.08385,0.4609926,4.68152,4.780468,0.30837,2.367286
2009-10-01,60.04543,0.431942,4.68152,4.780468,0.04413,2.212409
2009-10-02,58.67534,0.4220861,4.68152,4.780468,0,2.064915
2009-10-03,57.30525,0.4122302,4.68152,4.780468,0,1.927254
2009-10-04,55.93515,0.4023743,4.68152,4.780468,0,1.79877
2009-10-05,54.56506,0.3925184,4.68152,4.780468,0,1.678852
2009-10-06,53.19497,0.3826626,4.68152,4.780468,0,1.566929
2009-10-07,51.82488,0.3728067,4.68152,4.780468,0,1.462467
2009-10-08,50.45478,0.3629508,4.68152,4.780468,0,1.364969
2009-10-09,49.08469,0.3530949,4.68152,4.780468,0,1.273971
2009-10-10,47.7146,0.3432391,4.68152,4.780468,0,1.18904
2009-10-11,46.34451,0.3333832,4.68152,4.780468,0,1.109771
2009-10-12,44.97441,0.3235273,4.68152,4.780468,0,1.035786
2009-10-13,43.60432,0.3136714,4.68152,4.780468,0,0.9667334
2009-10-14,42.23423,0.3038155,4.68152,4.780468,0,0.9022845
2009-10-15,40.86414,0.2939597,4.68152,4.780468,0,0.8421322
2009-10-16,40.7719,0.2932962,4.68152,4.780468,0,0.7859901
2009-10-17,40.67967,0.2926327,4.68152,4.780468,0,0.7335907
2009-10-18,40.58744,0.2919692,4.68152,4.780468,0,0.6846847
2009-10-19,40.49521,0.2913057,4.68152,4.780468,0,0.639039
2009-10-20,40.40298,0.2906423,4.68152,4.780468,0,0.5964364
2009-10-21,40.31074,0.2899788,4.68152,4.780468,0,0.556674
2009-10-22,40.21851,0.2893153,4.68152,4.780468,0,0.5195624
2009-10-23,40.12628,0.2886518,4.68152,4.780468,0,0.4849249
2009-10-24,40.03405,0.2879883,4.68152,4.780468,0,0.4525966
2009-10-25,39.94181,0.2873249,4.68152,4.780468,0,0.4224235
2009-10-26,39.84958,0.2866614,4.68152,4.780468,0,0.3942619
2009-10-27,39.75735,0.2859979,4.68152,4.780468,0,0.3679778
2009-10-28,39.66512,0.2853344,4.68152,4.780468,0,0.3434459
2009-10-29,39.57289,0.2846709,4.68152,4.780468,0,0.3205495
2009-10-30,39.57664,0.2846979,4.68152,4.780468,0,0.2991796
2009-10-31,39.58039,0.2847249,4.68152,4.780468,0,0.2792343
2009-11-01,39.58414,0.2847519,4.68152,4.780468,0,0.2606186
2009-11-02,39.58789,0.2847789,4.68152,4.780468,0,0.2432441
2009-11-03,39.59165,0.2848059,4.68152,4.780468,0,0.2270278
2009-11-04,39.5954,0.2848329,4.68152,4.780468,0,0.2118926
2009-11-05,39.59915,0.2848599,4.68152,4.780468,0,0.1977664
2009-11-06,39.6029,0.2848869,4.68152,4.780468,0,0.184582
2009-11-07,39.60665,0.2849139,4.68152,4.780468,0,0.1722765
2009-11-08,39.61041,0.2849408,4.68152,4.780468,0,0.1607914
2009-11-09,39.61416,0.2849678,4.68152,4.780468,0,0.150072
2009-11-10,39.61791,0.2849948,4.68152,4.780468,0,0.1400672
2009-11-11,39.62166,0.2850218,4.68152,4.780468,0,0.1307294
2009-11-12,39.62541,0.2850488,4.68152,4.780468,0,0.1220141
2009-11-13,38.63382,0.2779157,4.68152,4.780468,0,0.1138798
2009-11-14,37.64223,0.2707826,4.68152,4.780468,0,0.1062878
2009-11-15,36.65064,0.2636496,4.68152,4.780468,0,0.09920199
2009-11-16,35.65906,0.2565165,4.68152,4.780468,0,0.09258852
2009-11-17,34.66747,0.2493834,4.68152,4.780468,0,0.08641595
2009-11-18,33.67588,0.2422503,4.68152,4.780468,0,0.08065489
2009-11-19,32.68429,0.2351172,4.68152,4.780468,0,0.0752779
2009-11-20,31.6927,0.2279841,4.68152,4.780468,0,0.07025937
2009-11-21,30.70111,0.220851,4.68152,4.780468,0,0.06557541
2009-11-22,29.70952,0.213718,4.68152,4.780468,0,0.06120372
2009-11-23,28.71793,0.2065849,4.68152,4.780468,0,0.05712347
2009-11-24,27.72634,0.1994518,4.68152,4.780468,0,0.05331524
2009-11-25,26.73475,0.1923187,4.68152,4.780468,0,0.04976089
2009-11-26,25.74316,0.1851856,4.68152,4.780468,0,0.0464435
2009-11-27,24.66989,0.177465,4.68152,4.780468,0,0.04334726
2009-11-28,23.59663,0.1697443,4.68152,4.780468,0,0.04045745
2009-11-29,22.52336,0.1620237,4.68152,4.780468,0,0.03776028
2009-11-30,21.45009,0.1543031,4.68152,4.780468,0,0.03524293
2009-12-01,20.37682,0.1465824,4.68152,4.780468,0,0.0328934
2009-12-02,19.30356,0.1388618,4.68152,4.780468,0,0.03070051
2009-12-03,18.23029,0.1311412,4.68152,4.780468,0,0.02865381
2009-12-04,17.15702,0.1234205,4.68152,4.780468,0,0.02674355
2009-12-05,16.08376,0.1156999,4.68152,4.780468,0,0.02496065
2009-12-06,15.01049,0.1079793,4.68152,4.780468,0,0.02329661
2009-12-07,13.93722,0.1002586,4.68152,4.780468,0,0.0217435
2009-12-08,12.86396,0.09253798,4.68152,4.780468,0,0.02029393
2009-12-09,11.79069,0.08481734,4.68152,4.780468,0,0.018941
2009-12-10,10.71742,0.07709671,4.68152,4.780468,0,0.01767827
2009-12-11,11.05956,0.07955787,4.68152,4.780468,0,0.01649972
2009-12-12,11.40169,0.08201903,4.68152,4.780468,0,0.01539974
2009-12-13,11.74382,0.08448019,4.68152,4.780468,0,0.01437309
2009-12-14,12.08596,0.08694136,4.68152,4.780468,0,0.01341488
2009-12-15,12.42809,0.08940252,4.68152,4.780468,0,0.01252056
2009-12-16,12.77022,0.09186368,4.68152,4.780468,0,0.01168585
2009-12-17,13.11235,0.09432485,4.68152,4.780468,0,0.0109068
2009-12-18,13.45449,0.09678601,4.68152,4.780468,0,0.01017968
2009-12-19,13.79662,0.09924717,4.68152,4.780468,0,0.009501032
2009-12-20,14.13875,0.1017083,4.68152,4.780468,0,0.00886763
2009-12-21,14.48089,0.1041695,4.68152,4.780468,0,0.008276454
2009-12-22,14.82302,0.1066307,4.68152,4.780468,0,0.007724691
2009-12-23,15.16515,0.1090918,4.68152,4.780468,0,0.007209711
2009-12-24,15.50729,0.111553,4.68152,4.780468,0,0.006729064
2009-12-25,15.22699,0.1095366,4.68152,4.780468,0,0.00628046
2009-12-26,14.94669,0.1075203,4.68152,4.780468,0,0.005861762
2009-12-27,14.66639,0.1055039,4.68152,4.780468,0,0.005470978
2009-12-28,14.38609,0.1034876,4.68152,4.780468,0,0.005106246
2009-12-29,14.10579,0.1014712,4.68152,4.780468,0,0.00476583
2009-12-30,13.82549,0.09945488,4.68152,4.780468,0,0.004448108
2009-12-31,13.5452,0.09743853,4.68152,4.780468,0,0.004151567
2010-01-01,13.2649,0.09542218,4.242459,4.638971,0,0.003874796
2010-01-02,12.9846,0.09340583,4.242459,4.638971,0,0.003616476
2010-01-03,12.7043,0.09138948,4.242459,4.638971,0,0.003375378
2010-01-04,12.424,0.08937313,4.242459,4.638971,0,0.003150353
2010-01-05,12.1437,0.08735678,4.242459,4.638971,0,0.002940329
2010-01-06,11.86341,0.08534043,4.242459,4.638971,0,0.002744307
2010-01-07,11.58311,0.08332408,4.242459,4.638971,0,0.002561354
2010-01-08,12.33762,0.08875172,4.242459,4.638971,0,0.002390597
2010-01-09,13.09213,0.09417936,4.242459,4.638971,0,0.002231224
2010-01-10,13.84664,0.09960699,4.242459,4.638971,0,0.002082475
2010-01-11,14.60115,0.1050346,4.242459,4.638971,0,0.001943644
2010-01-12,15.35566,0.1104623,4.242459,4.638971,0,0.001814067
2010-01-13,16.11017,0.1158899,4.242459,4.638971,0,0.00169313
2010-01-14,16.86468,0.1213175,4.242459,4.638971,0,0.001580254
2010-01-15,17.61919,0.1267452,4.242459,4.638971,0,0.001474904
2010-01-16,18.3737,0.1321728,4.242459,4.638971,0,0.001376577
2010-01-17,19.12822,0.1376005,4.242459,4.638971,0,0.001284805
2010-01-18,19.88273,0.1430281,4.242459,4.638971,0,0.001199152
2010-01-19,20.63724,0.1484557,4.242459,4.638971,0,0.001119208
2010-01-20,21.39175,0.1538834,4.242459,4.638971,0,0.001044594
2010-01-21,22.14626,0.159311,4.242459,4.638971,0,0.0009749546
2010-01-22,22.70787,0.163351,4.242459,4.638971,0,0.0009099576
2010-01-23,23.26948,0.167391,4.242459,4.638971,0,0.0008492938
2010-01-24,23.83109,0.171431,4.242459,4.638971,0,0.0007926742
2010-01-25,24.3927,0.175471,4.242459,4.638971,0,0.0007398293
2010-01-26,24.95431,0.179511,4.242459,4.638971,0,0.0006905073
2010-01-27,25.51592,0.183551,4.242459,4.638971,0,0.0006444735
2010-01-28,26.07753,0.1875909,4.242459,4.638971,0,0.0006015086
2010-01-29,26.63914,0.1916309,4.242459,4.638971,0,0.000561408
2010-01-30,27.20075,0.1956709,4.242459,4.638971,0,0.0005239808
2010-01-31,27.76236,0.1997109,4.242459,4.638971,0,0.0004890488
2010-02-01,28.32397,0.2037509,4.242459,4.638971,0,0.0004564455
2010-02-02,28.88558,0.2077909,4.242459,4.638971,0,0.0004260158
2010-02-03,29.44719,0.2118309,4.242459,4.638971,0,0.0003976148
2010-02-04,30.0088,0.2158709,4.242459,4.638971,0,0.0003711071
2010-02-05,32.14515,0.2312389,4.242459,4.638971,0,0.0003463666
2010-02-06,34.28149,0.2466069,4.242459,4.638971,0,0.0003232755
2010-02-07,36.41784,0.2619748,4.242459,4.638971,0,0.0003017238
2010-02-08,38.55418,0.2773428,4.242459,4.638971,0,0.0002816089
2010-02-09,40.69053,0.2927108,4.242459,4.638971,0,0.000262835
2010-02-10,42.82687,0.3080788,4.242459,4.638971,0,0.0002453126
2010-02-11,44.96322,0.3234468,4.242459,4.638971,0,0.0002289585
2010-02-12,47.09957,0.3388148,4.242459,4.638971,0,0.0002136946
2010-02-13,49.23591,0.3541827,4.242459,4.638971,0,0.0001994483
2010-02-14,51.37226,0.3695507,4.242459,4.638971,0,0.0001861517
2010-02-15,53.5086,0.3849187,4.242459,4.638971,0,0.0001737416
2010-02-16,55.64495,0.4002867,4.242459,4.638971,0,0.0001621588
2010-02-17,57.78129,0.4156547,4.242459,4.638971,0,0.0001513482
2010-02-18,59.91764,0.4310227,4.242459,4.638971,0,0.0001412584
2010-02-19,59.62718,0.4289332,4.242459,4.638971,0,0.0001318411
2010-02-20,59.33672,0.4268438,4.242459,4.638971,0,0.0001230517
2010-02-21,59.04626,0.4247544,4.242459,4.638971,0,0.0001148483
2010-02-22,58.75581,0.4226649,4.242459,4.638971,0,0.0001071917
2010-02-23,58.46535,0.4205755,4.242459,4.638971,0,0.0001000456
2010-02-24,58.17489,0.4184861,4.242459,4.638971,0,9.33759e-05
2010-02-25,57.88443,0.4163966,4.242459,4.638971,0,8.715084e-05
2010-02-26,57.59397,0.4143072,4.242459,4.638971,0,8.134078e-05
2010-02-27,57.30352,0.4122178,4.242459,4.638971,0,7.591807e-05
2010-02-28,57.01306,0.4101283,4.242459,4.638971,0,7.085686e-05
2010-03-01,56.7226,0.4080389,4.242459,4.638971,0,6.613307e-05
2010-03-02,56.43214,0.4059494,4.242459,4.638971,0,6.17242e-05
2010-03-03,56.14168,0.40386,4.242459,4.638971,0,5.760925e-05
2010-03-04,55.85122,0.4017706,4.242459,4.638971,0,5.376864e-05
2010-03-05,60.10727,0.4323868,4.242459,4.638971,0,5.018406e-05
2010-03-06,64.36332,0.463003,4.242459,4.638971,0,4.683846e-05
2010-03-07,68.61936,0.4936193,4.242459,4.638971,0.18545,0.01240705
2010-03-08,72.87541,0.5242355,4.242459,4.638971,0.43252,0.04041458
2010-03-09,77.13146,0.5548518,4.242459,4.638971,0.67048,0.08241894
2010-03-10,81.38751,0.585468,4.242459,4.638971,0.90033,0.1369463
2010-03-11,85.64355,0.6160842,4.242459,4.638971,1.1229,0.2026766
2010-03-12,89.8996,0.6467005,4.242459,4.638971,1.33891,0.2784255
2010-03-13,94.15565,0.6773167,4.242459,4.638971,1.549,0.3631305
2010-03-14,98.41169,0.7079329,4.242459,4.638971,1.75369,0.4558344
2010-03-15,102.6677,0.7385492,4.242459,4.638971,1.95347,0.5556768
2010-03-16,106.9238,0.7691654,4.242459,4.638971,2.14875,0.6618817
2010-03-17,111.1798,0.7997817,4.242459,4.638971,2.3399,0.7737496
2010-03-18,115.4359,0.8303979,4.242459,4.638971,2.52725,0.8906496
2010-03-19,114.6604,0.8248196,4.242459,4.638971,2.49339,0.997499
2010-03-20,113.885,0.8192414,4.242459,4.638971,2.4594,1.094959
2010-03-21,113.1095,0.8136631,4.242459,4.638971,2.4253,1.183648
2010-03-22,112.3341,0.8080849,4.242459,4.638971,2.39107,1.264143
2010-03-23,111.5586,0.8025066,4.242459,4.638971,2.35673,1.336982
2010-03-24,110.7832,0.7969283,4.242459,4.638971,2.32225,1.402667
2010-03-25,110.0077,0.7913501,4.242459,4.638971,2.28765,1.461666
2010-03-26,109.2323,0.7857718,4.242459,4.638971,2.25292,1.514416
2010-03-27,108.4568,0.7801936,4.242459,4.638971,2.21806,1.561326
2010-03-28,107.6814,0.7746153,4.242459,4.638971,2.18307,1.602775
2010-03-29,106.9059,0.7690371,4.242459,4.638971,2.14794,1.63912
2010-03-30,106.1305,0.7634588,4.242459,4.638971,2.11267,1.67069
2010-03-31,105.355,0.7578805,4.242459,4.638971,2.07727,1.697795
2010-04-01,104.5796,0.7523023,4.242459,4.638971,2.04172,1.720723
2010-04-02,108.5266,0.7806953,4.242459,4.638971,2.2212,1.754088
2010-04-03,112.4736,0.8090884,4.242459,4.638971,2.39724,1.796965
2010-04-04,116.4206,0.8374815,4.242459,4.638971,2.57009,1.848507
2010-04-05,120.3676,0.8658745,4.242459,4.638971,2.73998,1.907938
2010-04-06,124.3146,0.8942676,4.242459,4.638971,2.90712,1.97455
2010-04-07,128.2616,0.9226606,4.242459,4.638971,3.0717,2.047694
2010-04-08,132.2086,0.9510537,4.242459,4.638971,3.23387,2.126772
2010-04-09,136.1556,0.9794468,4.242459,4.638971,3.39381,2.211241
2010-04-10,140.1026,1.00784,4.242459,4.638971,3.55165,2.300602
2010-04-11,144.0496,1.036233,4.242459,4.638971,3.70753,2.394397
2010-04-12,147.9966,1.064626,4.242459,4.638971,3.86156,2.492208
2010-04-13,151.9436,1.093019,4.242459,4.638971,4.01386,2.593651
2010-04-14,155.8906,1.121412,4.242459,4.638971,4.16453,2.698377
2010-04-15,159.8376,1.149805,4.242459,4.638971,4.31366,2.806062
2010-04-16,157.6711,1.134221,4.242459,4.638971,4.23199,2.901124
2010-04-17,155.5047,1.118636,4.242459,4.638971,4.14987,2.984374
2010-04-18,153.3383,1.103052,4.242459,4.638971,4.06728,3.056568
2010-04-19,151.1719,1.087468,4.242459,4.638971,3.98422,3.118411
2010-04-20,149.0054,1.071883,4.242459,4.638971,3.90065,3.17056
2010-04-21,146.839,1.056299,4.242459,4.638971,3.81657,3.213628
2010-04-22,144.6726,1.040715,4.242459,4.638971,3.73197,3.248184
2010-04-23,142.5062,1.02513,4.242459,4.638971,3.64681,3.274759
2010-04-24,140.3398,1.009546,4.242459,4.638971,3.56108,3.293847
2010-04-25,138.1733,0.9939618,4.242459,4.638971,3.47476,3.305908
2010-04-26,136.0069,0.9783775,4.242459,4.638971,3.38783,3.311369
2010-04-27,133.8405,0.9627931,4.242459,4.638971,3.30027,3.310629
2010-04-28,131.6741,0.9472088,4.242459,4.638971,3.21205,3.304057
2010-04-29,129.5077,0.9316245,4.242459,4.638971,3.12315,3.291997
2010-04-30,128.5172,0.9244993,4.242459,4.638971,3.08227,3.278015
2010-05-01,127.5267,0.9173742,4.242459,4.638971,3.04124,3.26223
2010-05-02,126.5362,0.9102491,4.242459,4.638971,3.00006,3.244752
2010-05-03,125.5457,0.903124,4.242459,4.638971,2.95872,3.225683
2010-05-04,124.5552,0.8959989,4.242459,4.638971,2.91723,3.20512
2010-05-05,123.5648,0.8888737,4.242459,4.638971,2.87557,3.18315
2010-05-06,122.5743,0.8817486,4.242459,4.638971,2.83375,3.159856
2010-05-07,121.5838,0.8746235,4.242459,4.638971,2.79177,3.135317
2010-05-08,120.5933,0.8674984,4.242459,4.638971,2.74961,3.109604
2010-05-09,119.6028,0.8603732,4.242459,4.638971,2.70729,3.082783
2010-05-10,118.6124,0.8532481,4.242459,4.638971,2.66478,3.054916
2010-05-11,117.6219,0.846123,4.242459,4.638971,2.6221,3.026061
