date,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_CUT_REF,GPP_DT_CUT_REF,fAPAR_MODIS,LAI_MODIS,TA_F,VPD_F,PA_F,P_F,CO2_F_MDS,P,AI,f0,A0,A0sum,VPD,chi_gst,Gsl,CO2_pa,LAImax,fAPARmax,m0,LAIpre
18/01/2010,0.263104,0.0131606,0.276735,0.0084116,0.3055013,0.4025413,2.799,1.11,97.785,0.6,402.4987918,1226.1,1.094517,0.540873739,0.709296757,1591.840501,5.081014134,0.739601914,272,0.039358344,3.381891444,0.815654898,0.515986263,0j
19/01/2010,0.211104,0.0231234,0.212067,0.0171033,0.3026146,0.4001338,1.978,0.74,97.699,2.5,402.4987918,1226.1,1.094517,0.540873739,0.848360559,1591.840501,5.081014134,0.739601914,272,0.039323729,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
20/01/2010,0.203282,0.0322093,0.161545,0.0301401,0.3013436,0.4003813,-0.224,0.461,97.415,0.2,402.4987918,1226.1,1.094517,0.540873739,0.952679335,1591.840501,5.081014134,0.739601914,272,0.03920942,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
21/01/2010,-0.11466,0.0103106,0,0.0107032,0.3021271,0.4038931,-6.918,0.471,97.878,0,402.4987918,1226.1,1.094517,0.540873739,0.315745316,1591.840501,5.081014134,0.739601914,272,0.039395777,3.381891444,0.815654898,0.515986263,0j
22/01/2010,-0.191288,0.00805413,0,0.00836395,0.3042175,0.4092481,-7.151,0.597,98.293,0,402.4987918,1226.1,1.094517,0.540873739,0.510802221,1591.840501,5.081014134,0.739601914,272,0.039562814,3.381891444,0.815654898,0.515986263,0j
23/01/2010,-0.503752,0,0,0,0.3073364,0.4157063,-9.179,0.672,98.154,0,402.4987918,1226.1,1.094517,0.540873739,0.588556094,1591.840501,5.081014134,0.739601914,272,0.039506866,3.381891444,0.815654898,0.515986263,(5.551115123125783e-17+0j)
24/01/2010,-0.449665,0,0,0,0.3110359,0.4227356,-7.716,0.834,98.159,0,402.4987918,1226.1,1.094517,0.540873739,0.7621636,1591.840501,5.081014134,0.739601914,272,0.039508879,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
25/01/2010,-0.183331,0,0,0.0286967,0.3157659,0.4303919,-6.743,0.869,98.416,0,402.4987918,1226.1,1.094517,0.540873739,0.669674194,1591.840501,5.081014134,0.739601914,272,0.039612321,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
26/01/2010,-0.33815,0,0,0.0944074,0.3203435,0.437255,-9.439,0.895,99.003,0,402.4987918,1226.1,1.094517,0.540873739,0.854174583,1591.840501,5.081014134,0.739601914,272,0.039848588,3.381891444,0.815654898,0.515986263,0j
27/01/2010,-0.13501,0.0213907,0,0.116182,0.3245589,0.4432444,-9.489,1.581,97.878,1.2,402.4987918,1226.1,1.094517,0.540873739,0.815728849,1591.840501,5.081014134,0.739601914,272,0.039395777,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
28/01/2010,0.194343,0.0489455,0.18363,0.072015,0.3289647,0.4497563,-0.894,0.595,95.414,6,402.4987918,1226.1,1.094517,0.540873739,0.801109246,1591.840501,5.081014134,0.739601914,272,0.03840402,3.381891444,0.815654898,0.515986263,(5.551115123125783e-17+0j)
29/01/2010,0.158337,0.0592524,0.14527,0.0597181,0.3314833,0.4527019,0.378,1.187,94.564,1.6,402.4987918,1226.1,1.094517,0.540873739,1.24195826,1591.840501,5.081014134,0.739601914,272,0.038061896,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
30/01/2010,0.037492,0.021735,0,0.0234619,0.3333985,0.4549388,-1.342,1.324,94.612,1.8,402.4987918,1226.1,1.094517,0.540873739,1.269992927,1591.840501,5.081014134,0.739601914,272,0.038081216,3.381891444,0.815654898,0.515986263,0j
31/01/2010,-0.126354,0.00204827,0,0.00396326,0.3429759,0.4642838,-3.503,1.28,95.853,0.1,402.4987918,1226.1,1.094517,0.540873739,1.256766179,1591.840501,5.081014134,0.739601914,272,0.038580717,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
01/02/2010,0.0559054,0.000643778,0.0638012,0.00125078,0.3399939,0.4647881,-1.799,1.489,96.329,0.2,402.4987918,1226.1,1.094517,0.540873739,1.555373216,1591.840501,5.081014134,0.739601914,272,0.038772306,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
02/02/2010,-0.0387974,0.0251961,0,0.0270478,0.3377067,0.4617069,-1.317,1.507,96.511,1.3,402.4987918,1226.1,1.094517,0.540873739,1.616982301,1591.840501,5.081014134,0.739601914,272,0.038845561,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
03/02/2010,0.161999,0.0620279,0.154911,0.0675135,0.3354423,0.4590944,0.201,0.928,96.241,5.8,402.4987918,1226.1,1.094517,0.540873739,1.665925625,1591.840501,5.081014134,0.739601914,272,0.038736886,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
04/02/2010,0.0433463,0.159286,0.108429,0.158286,0.3331232,0.45662,-0.423,1.218,97.214,0,402.4987918,1226.1,1.094517,0.540873739,2.026532515,1591.840501,5.081014134,0.739601914,272,0.039128518,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
05/02/2010,0.160996,0.31314,0.169975,0.295962,0.3307673,0.4539713,-0.202,1.307,96.81,0,402.4987918,1226.1,1.094517,0.540873739,2.081256498,1591.840501,5.081014134,0.739601914,272,0.038965908,3.381891444,0.815654898,0.515986263,0j
06/02/2010,0.222219,0.291216,0.174013,0.273992,0.3287766,0.4522638,0.432,1.114,96.951,0,402.4987918,1226.1,1.094517,0.540873739,1.289181863,1591.840501,5.081014134,0.739601914,272,0.03902266,3.381891444,0.815654898,0.515986263,0j
07/02/2010,-0.0728269,0.269797,0,0.273271,0.3269329,0.4504219,-5.044,0.755,97.577,0.1,402.4987918,1226.1,1.094517,0.540873739,0.918911512,1591.840501,5.081014134,0.739601914,272,0.039274625,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
08/02/2010,-0.0877639,0.281229,0,0.315942,0.3254735,0.4487969,-6.608,0.882,96.98,0,402.4987918,1226.1,1.094517,0.540873739,1.091631165,1591.840501,5.081014134,0.739601914,272,0.039034333,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
09/02/2010,-0.236462,0.276838,0,0.344732,0.3243806,0.4474431,-7.323,0.945,96.275,0,402.4987918,1226.1,1.094517,0.540873739,1.321371909,1591.840501,5.081014134,0.739601914,272,0.038750571,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
10/02/2010,-0.0922439,0.213809,0,0.28491,0.3243119,0.4467594,-5.226,0.714,96.266,1.6,402.4987918,1226.1,1.094517,0.540873739,1.206482593,1591.840501,5.081014134,0.739601914,272,0.038746949,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
11/02/2010,-0.0923371,0.165789,0,0.241516,0.3247794,0.4466413,-5.572,0.647,96.391,5.3,402.4987918,1226.1,1.094517,0.540873739,0.780304643,1591.840501,5.081014134,0.739601914,272,0.038797261,3.381891444,0.815654898,0.515986263,(-5.551115123125783e-17+0j)
12/02/2010,0.0991533,0.159933,0.090053,0.279904,0.3256902,0.4469919,-2.149,1.162,96.674,1.8,402.4987918,1226.1,1.094517,0.540873739,1.497749291,1591.840501,5.081014134,0.739601914,272,0.038911168,3.381891444,0.815654898,0.515986263,0j
13/02/2010,0.00910084,0.123777,0.0432124,0.253679,0.3268312,0.4484819,-3.034,1.001,96.917,0.9,402.4987918,1226.1,1.094517,0.540873739,1.213191255,1591.840501,5.081014134,0.739601914,272,0.039008975,3.381891444,0.815654898,0.515986263,0j
14/02/2010,-0.0659694,0.114096,0,0.31661,0.3287131,0.4508519,-4.583,1.224,96.912,0,402.4987918,1226.1,1.094517,0.540873739,1.777962501,1591.840501,5.081014134,0.739601914,272,0.039006963,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
15/02/2010,0.0137061,0.0842356,0,0.31766,0.3306364,0.4539494,-4.962,1.443,96.594,0,402.4987918,1226.1,1.094517,0.540873739,1.847350196,1591.840501,5.081014134,0.739601914,272,0.038878968,3.381891444,0.815654898,0.515986263,0j
16/02/2010,-0.154877,0.0418403,0,0.230633,0.3323902,0.4574806,-5.93,0.876,96.188,0,402.4987918,1226.1,1.094517,0.540873739,1.096719638,1591.840501,5.081014134,0.739601914,272,0.038715554,3.381891444,0.815654898,0.515986263,0j
17/02/2010,-0.115087,0.0177841,0,0.337657,0.3338319,0.4629919,-3.247,1.543,95.567,0,402.4987918,1226.1,1.094517,0.540873739,2.441858299,1591.840501,5.081014134,0.739601914,272,0.038465602,3.381891444,0.815654898,0.515986263,(-2.220446049250313e-16+0j)
18/02/2010,0.0196209,0.0924426,0.0538555,0.297439,0.3346725,0.4678975,2.863,2.096,95.486,0.1,402.4987918,1226.1,1.094517,0.540873739,3.200694994,1591.840501,5.081014134,0.739601914,272,0.038433,3.381891444,0.815654898,0.515986263,0j
19/02/2010,0.275057,0.263818,0.215556,0.26481,0.3351641,0.4734881,3.759,1.896,95.207,0.2,402.4987918,1226.1,1.094517,0.540873739,2.794696192,1591.840501,5.081014134,0.739601914,272,0.038320702,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-15+0j)
20/02/2010,0.0965329,0.288504,0.0703502,0.300558,0.3354566,0.4795475,1.539,1.86,95.439,1.9,402.4987918,1226.1,1.094517,0.540873739,2.865674672,1591.840501,5.081014134,0.739601914,272,0.038414082,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
21/02/2010,0.00635729,0.119975,0,0.23894,0.3363177,0.4874063,0.254,1.674,95.805,0.6,402.4987918,1226.1,1.094517,0.540873739,2.0596172,1591.840501,5.081014134,0.739601914,272,0.038561397,3.381891444,0.815654898,0.515986263,0j
22/02/2010,0.177321,0.0807825,0.118639,0.289498,0.3365153,0.4938319,2.909,2.685,95.363,0,402.4987918,1226.1,1.094517,0.540873739,3.149080194,1591.840501,5.081014134,0.739601914,272,0.038383492,3.381891444,0.815654898,0.515986263,(1.5543122344752192e-15+0j)
23/02/2010,0.319894,0.110779,0.28148,0.234482,0.3369482,0.5002544,6.114,2.959,95.229,2.7,402.4987918,1226.1,1.094517,0.540873739,2.943184243,1591.840501,5.081014134,0.739601914,272,0.038329557,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
24/02/2010,0.283799,0.206389,0.290118,0.261592,0.3375772,0.5061656,4.872,1.66,95.824,2.6,402.4987918,1226.1,1.094517,0.540873739,2.986803276,1591.840501,5.081014134,0.739601914,272,0.038569044,3.381891444,0.815654898,0.515986263,(1.3322676295501878e-15+0j)
25/02/2010,0.452806,0.457644,0.466811,0.429285,0.3384702,0.5120956,6.692,3.409,95.842,0,402.4987918,1226.1,1.094517,0.540873739,4.008675205,1591.840501,5.081014134,0.739601914,272,0.038576289,3.381891444,0.815654898,0.515986263,(0.13531690878498281+0j)
26/02/2010,0.627455,0.43046,0.627629,0.365856,0.3394496,0.5156919,6.774,2.982,95.232,0.6,402.4987918,1226.1,1.094517,0.540873739,2.694329777,1591.840501,5.081014134,0.739601914,272,0.038330765,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
27/02/2010,0.921984,0.805425,0.923308,0.757179,0.3404539,0.51829,5.714,3.83,96.088,0,402.4987918,1226.1,1.094517,0.540873739,4.036232015,1591.840501,5.081014134,0.739601914,272,0.038675304,3.381891444,0.815654898,0.515986263,(0.16306494924851034+0j)
28/02/2010,0.754571,0.646039,0.782068,0.627375,0.3422501,0.4684713,7.209,4.834,95.069,0.1,402.4987918,1226.1,1.094517,0.540873739,3.005681747,1591.840501,5.081014134,0.739601914,272,0.038265158,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
01/03/2010,0.453206,0.589983,0.457921,0.594986,0.3743159,0.5395219,4.749,3.05,96.039,1.2,402.4987918,1226.1,1.094517,0.540873739,2.347281024,1591.840501,5.081014134,0.739601914,272,0.038655581,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
02/03/2010,0.786132,0.654626,0.799097,0.670748,0.379013,0.5467794,2.646,2.709,97.326,0,402.4987918,1226.1,1.094517,0.540873739,2.92732617,1591.840501,5.081014134,0.739601914,272,0.039173597,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
03/03/2010,0.672729,0.401199,0.684753,0.412211,0.3841851,0.5554644,0.965,2.099,97.576,0.1,402.4987918,1226.1,1.094517,0.540873739,2.877782838,1591.840501,5.081014134,0.739601914,272,0.039274222,3.381891444,0.815654898,0.515986263,(-8.881784197001252e-16+0j)
04/03/2010,0.538343,0.262641,0.524519,0.270905,0.3893428,0.5652631,-1.19,1.764,97.174,0.1,402.4987918,1226.1,1.094517,0.540873739,2.873944712,1591.840501,5.081014134,0.739601914,272,0.039112418,3.381891444,0.815654898,0.515986263,(-2.220446049250313e-16+0j)
05/03/2010,0.0313933,0.0881649,0.00553204,0.0906834,0.3946662,0.5793381,-3.596,1.73,97.45,0.1,402.4987918,1226.1,1.094517,0.540873739,1.688302915,1591.840501,5.081014134,0.739601914,272,0.039223507,3.381891444,0.815654898,0.515986263,(-3.3306690738754696e-16+0j)
06/03/2010,-0.163064,0.0820429,0,0.0813137,0.3982819,0.5903019,-5.354,1.117,97.306,4.1,402.4987918,1226.1,1.094517,0.540873739,1.767855114,1591.840501,5.081014134,0.739601914,272,0.039165547,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
07/03/2010,-0.0604364,0.180756,0,0.170035,0.4008674,0.6010462,-5.486,1.46,98.42,0,402.4987918,1226.1,1.094517,0.540873739,2.534748652,1591.840501,5.081014134,0.739601914,272,0.039613931,3.381891444,0.815654898,0.515986263,(-2.220446049250313e-16+0j)
08/03/2010,0.0200256,0.145064,0.00971055,0.137482,0.4024762,0.6112188,-4.921,1.103,98.076,1.1,402.4987918,1226.1,1.094517,0.540873739,2.478800903,1591.840501,5.081014134,0.739601914,272,0.039475472,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
09/03/2010,-0.0922185,0.325125,0,0.310969,0.4054111,0.6258831,-8.541,1.482,98.133,0,402.4987918,1226.1,1.094517,0.540873739,2.703064667,1591.840501,5.081014134,0.739601914,272,0.039498414,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
10/03/2010,0.0558455,0.356511,0.0477731,0.347178,0.4063633,0.6369881,-4.942,2.28,97.972,0,402.4987918,1226.1,1.094517,0.540873739,3.493839191,1591.840501,5.081014134,0.739601914,272,0.039433612,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
11/03/2010,0.288013,0.356452,0.257403,0.352932,0.4078611,0.6496188,-2.093,1.802,97.149,0,402.4987918,1226.1,1.094517,0.540873739,3.905649755,1591.840501,5.081014134,0.739601914,272,0.039102355,3.381891444,0.815654898,0.515986263,(0.03044600034229994+0j)
12/03/2010,0.193018,0.157934,0.193212,0.159788,0.410202,0.6639131,0.207,0.955,96.991,4.6,402.4987918,1226.1,1.094517,0.540873739,1.860036881,1591.840501,5.081014134,0.739601914,272,0.03903876,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
13/03/2010,0.0719056,0.128823,0.0709279,0.131523,0.4159654,0.6874881,1.897,1.088,97.171,2,402.4987918,1226.1,1.094517,0.540873739,1.569506479,1591.840501,5.081014134,0.739601914,272,0.03911121,3.381891444,0.815654898,0.515986263,(1.1102230246251565e-16+0j)
14/03/2010,0.403007,0.128357,0.41072,0.166525,0.4214575,0.7062031,2.763,1.196,96.982,5,402.4987918,1226.1,1.094517,0.540873739,1.80237337,1591.840501,5.081014134,0.739601914,272,0.039035138,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
15/03/2010,0.705705,0.316152,0.69754,0.522124,0.4284699,0.7269906,1.109,1.553,97.23,9.5,402.4987918,1226.1,1.094517,0.540873739,2.991015206,1591.840501,5.081014134,0.739601914,272,0.039134958,3.381891444,0.815654898,0.515986263,0j
16/03/2010,0.42072,0.218993,0.402543,0.415159,0.4367112,0.749165,1.226,1.291,97.622,2.7,402.4987918,1226.1,1.094517,0.540873739,2.473515632,1591.840501,5.081014134,0.739601914,272,0.039292737,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
17/03/2010,1.18721,0.481214,1.17879,0.698631,0.4470796,0.7804125,4.723,2.775,98.019,1.7,402.4987918,1226.1,1.094517,0.540873739,4.331895565,1591.840501,5.081014134,0.739601914,272,0.039452529,3.381891444,0.815654898,0.515986263,(0.45328925803691655+0j)
18/03/2010,2.02463,0.96966,2.03215,1.17312,0.4567929,0.8063488,6.32,4.519,97.916,0,402.4987918,1226.1,1.094517,0.540873739,6.578227697,1591.840501,5.081014134,0.739601914,272,0.039411072,3.381891444,0.815654898,0.515986263,(2.3416987535791614+0j)
19/03/2010,2.58517,1.01975,2.53653,1.14388,0.4663644,0.8335669,11.535,7.288,97.467,0.1,402.4987918,1226.1,1.094517,0.540873739,6.491862781,1591.840501,5.081014134,0.739601914,272,0.03923035,3.381891444,0.815654898,0.515986263,(2.276573321320533+0j)
20/03/2010,1.48694,0.961494,1.40466,0.843699,0.4753079,0.86199,12.377,5.029,96.938,0.1,402.4987918,1226.1,1.094517,0.540873739,4.470468503,1591.840501,5.081014134,0.739601914,272,0.039017428,3.381891444,0.815654898,0.515986263,(0.5849293767544954+0j)
21/03/2010,1.16398,1.16195,1.0919,0.728869,0.4846968,0.8984206,11.96,3.044,96.912,11.8,402.4987918,1226.1,1.094517,0.540873739,3.523452766,1591.840501,5.081014134,0.739601914,272,0.039006963,3.381891444,0.815654898,0.515986263,(1.7763568394002505e-15+0j)
22/03/2010,2.82995,2.65336,2.7982,1.99679,0.4901176,0.9259988,7.171,4.555,97.82,0,402.4987918,1226.1,1.094517,0.540873739,6.811789602,1591.840501,5.081014134,0.739601914,272,0.039372432,3.381891444,0.815654898,0.515986263,(2.5156195577039253+0j)
23/03/2010,2.4693,1.97637,2.43505,1.78094,0.4940484,0.9535406,7.608,3.592,97.584,0,402.4987918,1226.1,1.094517,0.540873739,5.983326564,1591.840501,5.081014134,0.739601914,272,0.039277442,3.381891444,0.815654898,0.515986263,(1.883329277585414+0j)
24/03/2010,2.41698,2.39175,2.786,2.40293,0.4963589,0.9794081,7.649,4.757,97.346,0,402.4987918,1226.1,1.094517,0.540873739,7.035754776,1591.840501,5.081014134,0.739601914,272,0.039181647,3.381891444,0.815654898,0.515986263,(2.679543804000713+0j)
25/03/2010,3.03193,2.92143,3.05006,2.93105,0.4992668,1.007426,11.573,6.688,96.801,0,402.4987918,1226.1,1.094517,0.540873739,8.004012256,1591.840501,5.081014134,0.739601914,272,0.038962286,3.381891444,0.815654898,0.515986263,(3.3603953976460894+0j)
26/03/2010,3.23378,2.91302,3.20192,2.92403,0.4985002,1.023989,15.04,9.055,96.356,9.1,402.4987918,1226.1,1.094517,0.540873739,7.890977818,1591.840501,5.081014134,0.739601914,272,0.038783174,3.381891444,0.815654898,0.515986263,(3.2830063415535626+0j)
27/03/2010,2.58827,2.39188,2.57951,2.38753,0.4974539,1.036398,8.147,2.827,96.297,4.6,402.4987918,1226.1,1.094517,0.540873739,4.828117203,1591.840501,5.081014134,0.739601914,272,0.038759426,3.381891444,0.815654898,0.515986263,(0.913226123693047+0j)
28/03/2010,3.12683,2.9159,3.12382,2.91668,0.4965146,1.044668,8.455,3.584,96.571,0,402.4987918,1226.1,1.094517,0.540873739,5.685980618,1591.840501,5.081014134,0.739601914,272,0.038869711,3.381891444,0.815654898,0.515986263,(1.644823351834274+0j)
29/03/2010,3.31778,2.5577,3.36772,2.56502,0.4965002,1.05399,9.651,2.595,96.371,3.7,402.4987918,1226.1,1.094517,0.540873739,5.176095091,1591.840501,5.081014134,0.739601914,272,0.038789211,3.381891444,0.815654898,0.515986263,(1.2185984036537978+0j)
30/03/2010,4.44582,3.8268,4.39733,3.85346,0.4966147,1.053295,11.996,5.96,95.703,0.1,402.4987918,1226.1,1.094517,0.540873739,7.439360334,1591.840501,5.081014134,0.739601914,272,0.038520342,3.381891444,0.815654898,0.515986263,(2.9685031295499753+0j)
31/03/2010,2.53337,2.16873,2.51016,2.22251,0.3701159,0.5326194,7.988,3.499,95.93,1.1,402.4987918,1226.1,1.094517,0.540873739,3.786261794,1591.840501,5.081014134,0.739601914,272,0.038611709,3.381891444,0.815654898,0.515986263,(8.659739592076221e-15+0j)
01/04/2010,3.99107,3.55873,4.02263,3.63121,0.54784,1.236096,6.696,4.964,96.729,0,402.4987918,1226.1,1.094517,0.540873739,5.698071254,1591.840501,5.081014134,0.739601914,272,0.038933306,3.381891444,0.815654898,0.515986263,(1.654656681515733+0j)
02/04/2010,3.65528,3.77094,3.57434,3.88985,0.5505252,1.261301,4.368,3.305,97.303,1.4,402.4987918,1226.1,1.094517,0.540873739,5.754096478,1591.840501,5.081014134,0.739601914,272,0.03916434,3.381891444,0.815654898,0.515986263,(1.700068287166912+0j)
03/04/2010,3.62605,3.45855,3.71023,3.58961,0.5528835,1.282888,6.293,4.134,96.999,0,402.4987918,1226.1,1.094517,0.540873739,5.441959012,1591.840501,5.081014134,0.739601914,272,0.03904198,3.381891444,0.815654898,0.515986263,(1.4437428424501555+0j)
04/04/2010,3.61632,2.97003,3.5506,3.05013,0.5552603,1.30209,9.941,4.962,96.887,0.7,402.4987918,1226.1,1.094517,0.540873739,4.361143254,1591.840501,5.081014134,0.739601914,272,0.0389969,3.381891444,0.815654898,0.515986263,(0.48129489893844224+0j)
05/04/2010,3.23464,2.92076,3.08496,2.9425,0.5575696,1.318987,6.058,2.79,97.882,0,402.4987918,1226.1,1.094517,0.540873739,3.985308836,1591.840501,5.081014134,0.739601914,272,0.039397387,3.381891444,0.815654898,0.515986263,(0.11168973395219273+0j)
06/04/2010,4.627,4.02803,4.52534,4.03452,0.5611348,1.343739,5.591,4.01,98.22,0,402.4987918,1226.1,1.094517,0.540873739,5.990316287,1591.840501,5.081014134,0.739601914,272,0.039533431,3.381891444,0.815654898,0.515986263,(1.8888552907219749+0j)
07/04/2010,5.40473,5.22038,5.21142,5.22845,0.5637896,1.358079,6.4,5.654,97.864,0,402.4987918,1226.1,1.094517,0.540873739,7.340458027,1591.840501,5.081014134,0.739601914,272,0.039390142,3.381891444,0.815654898,0.515986263,(2.898421217633542+0j)
08/04/2010,5.68469,5.28282,5.51696,5.29806,0.5665132,1.372754,10.23,7.669,97.87,0,402.4987918,1226.1,1.094517,0.540873739,8.150293116,1591.840501,5.081014134,0.739601914,272,0.039392557,3.381891444,0.815654898,0.515986263,(3.4598094199746856+0j)
09/04/2010,3.6012,3.72426,3.63015,3.727,0.5693522,1.38794,8.982,3.874,98.388,0.6,402.4987918,1226.1,1.094517,0.540873739,5.139105549,1591.840501,5.081014134,0.739601914,272,0.039601051,3.381891444,0.815654898,0.515986263,(1.186736707687502+0j)
10/04/2010,3.4954,3.70301,3.46644,3.69932,0.5730542,1.407499,5.64,2.53,98.132,11.5,402.4987918,1226.1,1.094517,0.540873739,4.382010629,1591.840501,5.081014134,0.739601914,272,0.039498011,3.381891444,0.815654898,0.515986263,(0.5012027747055117+0j)
11/04/2010,1.92453,2.0761,1.97744,2.06681,0.5768481,1.426981,3.517,0.755,97.822,15.4,402.4987918,1226.1,1.094517,0.540873739,1.97953851,1591.840501,5.081014134,0.739601914,272,0.039373237,3.381891444,0.815654898,0.515986263,(4.440892098500626e-16+0j)
12/04/2010,3.97285,3.27144,4.00898,3.26082,0.5811553,1.448551,6.255,1.522,97.417,7.4,402.4987918,1226.1,1.094517,0.540873739,3.606589743,1591.840501,5.081014134,0.739601914,272,0.039210225,3.381891444,0.815654898,0.515986263,(-3.3306690738754696e-15+0j)
13/04/2010,6.20484,6.38338,6.26577,6.38028,0.5858916,1.471854,8.057,4.386,97.208,0.1,402.4987918,1226.1,1.094517,0.540873739,6.814826398,1591.840501,5.081014134,0.739601914,272,0.039126103,3.381891444,0.815654898,0.515986263,(2.5178604431661835+0j)
14/04/2010,2.35348,2.45344,2.40929,2.44032,0.5928223,1.505816,5.288,1.277,97.096,2.2,402.4987918,1226.1,1.094517,0.540873739,2.539540797,1591.840501,5.081014134,0.739601914,272,0.039081023,3.381891444,0.815654898,0.515986263,(2.220446049250313e-16+0j)
15/04/2010,1.94659,1.38019,1.96329,1.38264,0.5979556,1.530846,5.895,1.105,97.209,10.7,402.4987918,1226.1,1.094517,0.540873739,1.50806422,1591.840501,5.081014134,0.739601914,272,0.039126505,3.381891444,0.815654898,0.515986263,0j
16/04/2010,4.44127,3.16892,4.4362,3.23014,0.6030922,1.556224,5.081,1.937,97.533,0.1,402.4987918,1226.1,1.094517,0.540873739,4.426615914,1591.840501,5.081014134,0.739601914,272,0.039256915,3.381891444,0.815654898,0.515986263,(0.5435552417900988+0j)
17/04/2010,5.94864,5.04194,5.7556,5.06514,0.6079726,1.580622,6.402,4.294,97.721,0.1,402.4987918,1226.1,1.094517,0.540873739,6.562489512,1591.840501,5.081014134,0.739601914,272,0.039332584,3.381891444,0.815654898,0.515986263,(2.3298646556051446+0j)
18/04/2010,7.04605,4.72429,6.89676,4.67991,0.6142379,1.613926,8.73,6.189,97.1,0,402.4987918,1226.1,1.094517,0.540873739,7.218709057,1591.840501,5.081014134,0.739601914,272,0.039082633,3.381891444,0.815654898,0.515986263,(2.8115143643893257+0j)
19/04/2010,6.37679,4.65993,6.22792,4.58551,0.6189348,1.63883,9.432,4.925,96.978,0.1,402.4987918,1226.1,1.094517,0.540873739,8.167134048,1591.840501,5.081014134,0.739601914,272,0.039033528,3.381891444,0.815654898,0.515986263,(3.4712026645155936+0j)
20/04/2010,5.35471,2.77062,5.04236,2.70289,0.6237982,1.665066,9.668,4.618,97.01,0,402.4987918,1226.1,1.094517,0.540873739,6.725317238,1591.840501,5.081014134,0.739601914,272,0.039046408,3.381891444,0.815654898,0.515986263,(2.451593791557359+0j)
21/04/2010,3.4758,2.6675,3.32388,2.54999,0.628918,1.693199,5.976,4.013,97.034,0.1,402.4987918,1226.1,1.094517,0.540873739,5.402850499,1591.840501,5.081014134,0.739601914,272,0.039056068,3.381891444,0.815654898,0.515986263,(1.4110352437030333+0j)
22/04/2010,4.61332,4.27373,4.36364,4.1247,0.6347366,1.728599,4.264,3.772,97.277,0,402.4987918,1226.1,1.094517,0.540873739,6.65385355,1591.840501,5.081014134,0.739601914,272,0.039153875,3.381891444,0.815654898,0.515986263,(2.398359039489174+0j)
23/04/2010,5.32899,5.26548,5.11642,5.13209,0.6387713,1.755394,6.244,5.508,97.28,0,402.4987918,1226.1,1.094517,0.540873739,8.463620418,1591.840501,5.081014134,0.739601914,272,0.039155082,3.381891444,0.815654898,0.515986263,(3.670094946041209+0j)
24/04/2010,6.61497,5.6406,6.62479,5.54017,0.6423606,1.782093,8.873,6.814,97.742,0,402.4987918,1226.1,1.094517,0.540873739,9.173761484,1591.840501,5.081014134,0.739601914,272,0.039341037,3.381891444,0.815654898,0.515986263,(4.134621704619736+0j)
25/04/2010,8.36765,6.57189,8.0958,6.46923,0.6449534,1.806173,12.011,8.719,98.048,0,402.4987918,1226.1,1.094517,0.540873739,10.1670994,1591.840501,5.081014134,0.739601914,272,0.039464202,3.381891444,0.815654898,0.515986263,(4.760733624566669+0j)
26/04/2010,5.97823,5.49576,5.97617,5.43167,0.6453963,1.828464,12.653,5.378,97.783,3.5,402.4987918,1226.1,1.094517,0.540873739,7.814062598,1591.840501,5.081014134,0.739601914,272,0.039357539,3.381891444,0.815654898,0.515986263,(3.2300533018699418+0j)
