time,daily_gpp,daily_A0
2006-02-07,5.0972291,0.036667354
2006-02-08,12.219802,0.087904193
2006-02-09,12.002019,0.086337556
2006-02-10,4.2274289,0.030410372
2006-02-11,9.9267124,0.071408657
2006-02-12,13.139928,0.094523198
2006-02-13,17.064382,0.1227541
2006-02-14,17.440994,0.12546328
2006-02-15,19.981074,0.14373557
2006-02-16,20.059048,0.14429648
2006-02-17,23.706464,0.17053448
2006-02-18,25.884076,0.18619932
2006-02-19,23.797555,0.17118975
2006-02-20,15.008616,0.10796576
2006-02-21,7.0363998,0.050616945
2006-02-22,7.9940343,0.057505771
2006-02-23,17.180129,0.12358673
2006-02-24,20.383761,0.14663233
2006-02-25,12.760935,0.091796883
2006-02-26,11.389218,0.081929316
2006-02-27,19.291454,0.13877473
2006-02-28,25.044156,0.18015728
2006-03-01,13.733093,0.098790185
2006-03-02,26.014815,0.1871398
2006-03-03,26.766323,0.19254584
2006-03-04,24.7487,0.17803189
2006-03-05,30.853519,0.22194743
2006-03-06,30.887103,0.22218902
2006-03-07,19.539421,0.1405585
2006-03-08,30.54921,0.21975836
2006-03-09,17.391629,0.12510817
2006-03-10,38.320656,0.27566292
2006-03-11,11.383862,0.081890788
2006-03-12,9.8028542,0.070517672
2006-03-13,20.12785,0.14479142
2006-03-14,22.194248,0.15965623
2006-03-15,12.188442,0.0876786
2006-03-16,28.444518,0.20461808
2006-03-17,7.0817923,0.05094348
2006-03-18,12.848581,0.092427367
2006-03-19,33.507381,0.24103822
2006-03-20,35.919796,0.25839213
2006-03-21,38.471268,0.27674637
2006-03-22,40.514756,0.29144637
2006-03-23,41.644349,0.29957219
2006-03-24,52.504954,0.37769889
2006-03-25,38.180553,0.27465508
2006-03-26,29.456126,0.21189517
2006-03-27,71.189272,0.51210613
2006-03-28,47.117686,0.33894511
2006-03-29,52.573375,0.37819108
2006-03-30,46.454275,0.33417281
2006-03-31,61.687907,0.44375725
2006-04-01,62.696654,0.45101376
2006-04-02,63.57977,0.45736652
2006-04-03,47.978201,0.3451353
2006-04-04,43.913514,0.31589563
2006-04-05,44.786637,0.32217651
2006-04-06,50.427265,0.36275285
2006-04-07,60.978639,0.43865507
2006-04-08,75.06339,0.53997493
2006-04-09,62.014109,0.44610381
2006-04-10,30.174744,0.21706461
2006-04-11,39.476178,0.28397527
2006-04-12,35.29785,0.25391811
2006-04-13,50.607071,0.3640463
2006-04-14,50.347295,0.36217758
2006-04-15,74.981603,0.53938659
2006-04-16,35.84287,0.25783876
2006-04-17,56.730817,0.408098
2006-04-18,65.826339,0.47352741
2006-04-19,70.162961,0.50472328
2006-04-20,87.19067,0.62721356
2006-04-21,84.504932,0.60789347
2006-04-22,76.423435,0.54975853
2006-04-23,68.698616,0.49418938
2006-04-24,82.233934,0.59155685
2006-04-25,87.260505,0.62771592
2006-04-26,62.620106,0.4504631
2006-04-27,78.769555,0.56663555
2006-04-28,46.169027,0.33212086
2006-04-29,29.064186,0.20907571
2006-04-30,61.376094,0.44151419
2006-05-01,75.961171,0.54643319
2006-05-02,78.470567,0.56448475
2006-05-03,97.590963,0.70202896
2006-05-04,99.43452,0.71529074
2006-05-05,101.30701,0.72876068
2006-05-06,97.532986,0.70161189
2006-05-07,99.764134,0.71766185
2006-05-08,104.32576,0.75047631
2006-05-09,99.80125,0.71792885
2006-05-10,102.67468,0.73859912
2006-05-11,109.95909,0.79100015
2006-05-12,111.18038,0.79978563
2006-05-13,72.435319,0.52106968
2006-05-14,77.63292,0.55845906
2006-05-15,91.443604,0.65780741
2006-05-16,94.519285,0.67993258
2006-05-17,77.960737,0.56081724
2006-05-18,58.917244,0.42382625
2006-05-19,88.622588,0.63751418
2006-05-20,80.915287,0.58207106
2006-05-21,80.986225,0.58258135
2006-05-22,99.427447,0.71523986
2006-05-23,88.819516,0.6389308
2006-05-24,94.399861,0.67907349
2006-05-25,65.123365,0.46847051
2006-05-26,79.480444,0.57174939
2006-05-27,76.01784,0.54684085
2006-05-28,92.873465,0.66809323
2006-05-29,84.295397,0.60638616
2006-05-30,68.655284,0.49387767
2006-05-31,43.573974,0.31345312
2006-06-01,64.970321,0.46736958
2006-06-02,93.283106,0.67104002
2006-06-03,96.658338,0.69532004
2006-06-04,62.208042,0.44749889
2006-06-05,68.401444,0.49205165
2006-06-06,77.699672,0.55893925
2006-06-07,99.177314,0.71344051
2006-06-08,107.68992,0.77467669
2006-06-09,117.07496,0.84218879
2006-06-10,120.78086,0.86884749
2006-06-11,120.17389,0.86448121
2006-06-12,127.9247,0.92023733
2006-06-13,122.91443,0.8841955
2006-06-14,125.26648,0.90111515
2006-06-15,116.49602,0.83802414
2006-06-16,96.00939,0.69065177
2006-06-17,95.718173,0.68855688
2006-06-18,133.70943,0.96185026
2006-06-19,101.83502,0.73255895
2006-06-20,126.09859,0.90710105
2006-06-21,104.7678,0.75365611
2006-06-22,108.92007,0.78352586
2006-06-23,101.50071,0.73015406
2006-06-24,118.18253,0.85015619
2006-06-25,117.8805,0.84798349
2006-06-26,121.46256,0.87375131
2006-06-27,95.666152,0.68818266
2006-06-28,83.157767,0.59820253
2006-06-29,88.214063,0.63457543
2006-06-30,51.353067,0.36941269
2006-07-01,98.974937,0.71198469
2006-07-02,100.15557,0.7204777
2006-07-03,97.827201,0.70372836
2006-07-04,92.827206,0.66776047
2006-07-05,92.930677,0.66850479
2006-07-06,78.691631,0.56607499
2006-07-07,79.378002,0.57101246
2006-07-08,49.717794,0.35764921
2006-07-09,73.585255,0.52934184
2006-07-10,74.685606,0.53725731
2006-07-11,71.188895,0.51210342
2006-07-12,68.297488,0.49130383
2006-07-13,60.3786,0.43433864
2006-07-14,44.818558,0.32240614
2006-07-15,59.119841,0.42528365
2006-07-16,62.225307,0.44762308
2006-07-17,66.350901,0.47730089
2006-07-18,66.31523,0.47704429
2006-07-19,63.97909,0.46023907
2006-07-20,60.586591,0.43583483
2006-07-21,61.76567,0.44431664
2006-07-22,62.183456,0.44732202
2006-07-23,39.400333,0.28342968
2006-07-24,60.620491,0.4360787
2006-07-25,56.315495,0.40511034
2006-07-26,51.28456,0.36891988
2006-07-27,54.199921,0.38989177
2006-07-28,39.439637,0.28371241
2006-07-29,38.40482,0.27626837
2006-07-30,50.802998,0.36545572
2006-07-31,41.42242,0.29797573
2006-08-01,43.220127,0.31090769
2006-08-02,46.168978,0.3321205
2006-08-03,43.409962,0.31227329
2006-08-04,40.440248,0.29091039
2006-08-05,37.096009,0.26685332
2006-08-06,27.937748,0.20097258
2006-08-07,24.530074,0.17645919
2006-08-08,37.598437,0.27046758
2006-08-09,48.464892,0.34863635
2006-08-10,43.907926,0.31585543
2006-08-11,50.836436,0.36569626
2006-08-12,49.368541,0.35513683
2006-08-13,53.948382,0.38808231
2006-08-14,57.82928,0.41599988
2006-08-15,45.389557,0.32651367
2006-08-16,68.236957,0.4908684
2006-08-17,73.847282,0.53122676
2006-08-18,68.149046,0.49023601
2006-08-19,84.635277,0.60883112
2006-08-20,76.369588,0.54937118
2006-08-21,66.888716,0.48116972
2006-08-22,57.528198,0.41383402
2006-08-23,51.014171,0.36697481
2006-08-24,73.238908,0.52685037
2006-08-25,59.390188,0.4272284
2006-08-26,61.091202,0.4394648
2006-08-27,59.553491,0.42840314
2006-08-28,47.897957,0.34455806
2006-08-29,39.687834,0.28549784
2006-08-30,55.497774,0.399228
2006-08-31,54.415433,0.39144208
2006-09-01,64.410117,0.4633397
2006-09-02,62.397617,0.44886261
2006-09-03,55.298223,0.3977925
2006-09-04,65.557077,0.47159045
2006-09-05,64.040558,0.46068124
2006-09-06,61.235359,0.44050181
2006-09-07,73.249748,0.52692834
2006-09-08,53.016074,0.38137567
2006-09-09,52.972731,0.38106388
2006-09-10,67.5881,0.48620079
2006-09-11,67.403449,0.48487249
2006-09-12,68.392472,0.49198711
2006-09-13,65.746521,0.47295324
2006-09-14,64.404951,0.46330254
2006-09-15,64.163391,0.46156485
2006-09-16,45.237875,0.32542253
2006-09-17,56.440406,0.4060089
2006-09-18,58.31337,0.41948222
2006-09-19,21.702779,0.1561208
2006-09-20,37.985048,0.2732487
2006-09-21,50.029356,0.35989046
2006-09-22,50.136229,0.36065926
2006-09-23,47.924822,0.34475131
2006-09-24,49.195572,0.35389256
2006-09-25,47.744079,0.34345113
2006-09-26,44.975186,0.32353286
2006-09-27,13.427529,0.096592079
2006-09-28,39.183345,0.28186875
2006-09-29,42.546266,0.30606021
2006-09-30,40.233492,0.28942308
2006-10-01,33.005168,0.2374255
2006-10-02,21.535923,0.15492051
2006-10-03,10.675924,0.076798172
2006-10-04,22.883571,0.16461493
2006-10-05,20.019005,0.14400843
2006-10-06,28.472456,0.20481905
2006-10-07,23.234917,0.16714237
2006-10-08,35.93388,0.25849345
2006-10-09,39.311198,0.28278847
2006-10-10,41.624433,0.29942893
2006-10-11,44.670585,0.32134168
2006-10-12,45.202594,0.32516873
2006-10-13,17.146779,0.12334682
2006-10-14,29.028847,0.2088215
2006-10-15,24.415253,0.17563322
2006-10-16,36.386074,0.26174635
2006-10-17,43.337977,0.31175545
2006-10-18,47.055988,0.33850128
2006-10-19,47.18058,0.33939754
2006-10-20,35.438215,0.25492784
2006-10-21,31.426141,0.22606664
2006-10-22,48.559822,0.34931924
2006-10-23,32.674788,0.23504889
2006-10-24,34.787437,0.25024641
2006-10-25,47.636393,0.34267648
2006-10-26,49.051788,0.35285824
2006-10-27,38.607401,0.27772564
2006-10-28,31.461717,0.22632256
2006-10-29,20.01773,0.14399926
2006-10-30,32.907176,0.23672059
2006-10-31,33.861711,0.24358712
2006-11-01,23.492279,0.16899372
2006-11-02,20.106388,0.14463702
2006-11-03,21.255219,0.15290124
2006-11-04,8.7252313,0.062765699
2006-11-05,5.0814033,0.03655351
2006-11-06,19.673971,0.1415264
2006-11-07,25.696672,0.18485121
2006-11-08,32.005508,0.23023436
2006-11-09,22.346541,0.16075176
2006-11-10,18.939915,0.1362459
2006-11-11,12.319418,0.088620786
2006-11-12,15.863723,0.11411705
2006-11-13,12.222007,0.087920056
2006-11-14,21.836702,0.15708419
2006-11-15,33.546532,0.24131986
2006-11-16,36.730647,0.26422505
2006-11-17,19.396426,0.13952985
2006-11-18,23.82992,0.17142257
2006-11-19,24.326544,0.17499508
2006-11-20,13.935533,0.10024645
2006-11-21,11.006367,0.079175241
2006-11-22,18.094086,0.13016136
2006-11-23,17.294042,0.12440618
2006-11-24,26.602234,0.19136545
2006-11-25,20.012177,0.14395931
2006-11-26,26.496421,0.19060428
2006-11-27,27.405278,0.19714222
2006-11-28,22.102237,0.15899433
2006-11-29,10.683511,0.076852751
2006-11-30,21.542917,0.15497082
2006-12-01,23.524367,0.16922455
2006-12-02,21.628711,0.15558799
2006-12-03,22.341648,0.16071656
2006-12-04,20.873548,0.15015565
2006-12-05,24.171212,0.17387768
2006-12-06,23.053517,0.16583745
2006-12-07,19.782829,0.14230947
2006-12-08,21.857171,0.15723143
2006-12-09,7.0726158,0.050877468
2006-12-10,5.4183635,0.038977463
2006-12-11,5.0208971,0.036118254
2006-12-12,5.3989163,0.038837567
2006-12-13,12.871362,0.092591247
2006-12-14,19.328463,0.13904095
2006-12-15,22.700081,0.16329498
2006-12-16,19.286996,0.13874266
2006-12-17,12.792692,0.092025328
2006-12-18,7.1818466,0.051663229
2006-12-19,9.2959902,0.066871502
2006-12-20,4.1732185,0.030020405
2006-12-21,11.15083,0.08021445
2006-12-22,5.2054933,0.037446162
2006-12-23,8.3379447,0.05997972
2006-12-24,13.012982,0.093610001
2006-12-25,9.5845535,0.068947307
2006-12-26,13.249866,0.095314044
2006-12-27,13.55412,0.097502723
2006-12-28,5.5169428,0.039686601
2006-12-29,11.899351,0.085599002
2006-12-30,15.876134,0.11420633
2006-12-31,12.827378,0.092274841
2007-01-01,16.213448,0.11663282
2007-01-02,11.912961,0.085696908
2007-01-03,11.727237,0.084360883
2007-01-04,10.948566,0.078759445
2007-01-05,11.002144,0.079144869
2007-01-06,14.378481,0.10343284
2007-01-07,4.8190435,0.034666203
2007-01-08,12.679507,0.091211122
2007-01-09,13.254033,0.09534402
2007-01-10,19.293011,0.13878593
2007-01-11,7.447089,0.053571273
2007-01-12,12.056526,0.086729655
2007-01-13,11.809886,0.084955431
2007-01-14,15.540423,0.11179137
2007-01-15,15.586665,0.11212401
2007-01-16,16.020772,0.1152468
2007-01-17,17.633559,0.12684852
2007-01-18,12.073901,0.086854641
2007-01-19,12.283276,0.088360798
2007-01-20,18.126444,0.13039413
2007-01-21,15.698619,0.11292936
2007-01-22,14.770977,0.10625629
2007-01-23,6.7141216,0.04829861
2007-01-24,4.1950983,0.030177799
2007-01-25,7.7217615,0.055547153
2007-01-26,8.1544345,0.058659624
2007-01-27,12.483259,0.08979939
2007-01-28,7.1015295,0.051085462
2007-01-29,9.790414,0.070428182
2007-01-30,12.654011,0.091027712
2007-01-31,15.166048,0.10909827
2007-02-01,17.410604,0.12524467
2007-02-02,10.389556,0.074738162
2007-02-03,16.724917,0.12031212
2007-02-04,11.599371,0.083441067
2007-02-05,12.494103,0.089877403
2007-02-06,16.390803,0.11790865
2007-02-07,14.354233,0.10325841
2007-02-08,13.390624,0.096326601
2007-02-09,20.194721,0.14527245
2007-02-10,8.3680613,0.060196366
2007-02-11,20.382648,0.14662433
2007-02-12,21.983877,0.1581429
2007-02-13,21.425294,0.15412469
2007-02-14,27.439804,0.19739058
2007-02-15,2.9793014,0.02143186
2007-02-16,13.932312,0.10022328
2007-02-17,27.644077,0.19886004
2007-02-18,31.549392,0.22695325
2007-02-19,13.614422,0.097936514
2007-02-20,14.489803,0.10423364
2007-02-21,15.011674,0.10798777
2007-02-22,15.288461,0.10997885
2007-02-23,20.509752,0.14753866
2007-02-24,27.969899,0.20120386
2007-02-25,19.637461,0.14126376
2007-02-26,25.842032,0.18589687
2007-02-27,17.922191,0.12892481
2007-02-28,17.055322,0.12268892
2007-03-01,16.532719,0.11892953
2007-03-02,14.435561,0.10384345
2007-03-03,18.807767,0.13529529
2007-03-04,26.099814,0.18775125
2007-03-05,27.401987,0.19711854
2007-03-06,32.243597,0.23194708
2007-03-07,36.820385,0.2648706
2007-03-08,23.913937,0.17202696
2007-03-09,35.222437,0.25337562
2007-03-10,27.449434,0.19745986
2007-03-11,44.965643,0.32346421
2007-03-12,53.675694,0.3861207
2007-03-13,58.853255,0.42336593
2007-03-14,49.311205,0.35472438
2007-03-15,47.87147,0.34436752
2007-03-16,56.303277,0.40502245
2007-03-17,15.063988,0.10836409
2007-03-18,35.854994,0.25792597
2007-03-19,37.703602,0.27122409
2007-03-20,26.564128,0.19109133
2007-03-21,17.218067,0.12385964
2007-03-22,21.447093,0.1542815
2007-03-23,33.084023,0.23799276
2007-03-24,40.125049,0.28864298
2007-03-25,60.221651,0.43320961
2007-03-26,61.495161,0.44237071
2007-03-27,64.207004,0.46187859
2007-03-28,69.156248,0.4974814
2007-03-29,69.484521,0.49984286
2007-03-30,66.407951,0.47771129
2007-03-31,75.384151,0.54228236
2007-04-01,82.272672,0.59183552
2007-04-02,89.098747,0.64093948
2007-04-03,66.546265,0.47870626
2007-04-04,64.781251,0.46600948
2007-04-05,84.968725,0.61122981
2007-04-06,68.605807,0.49352175
2007-04-07,73.360431,0.52772455
2007-04-08,32.212314,0.23172204
2007-04-09,82.866804,0.59610946
2007-04-10,62.605113,0.45035525
2007-04-11,71.568968,0.51483751
2007-04-12,108.11567,0.77773934
2007-04-13,114.53956,0.82395015
2007-04-14,116.13596,0.83543402
2007-04-15,115.80181,0.83303025
2007-04-16,120.97978,0.87027844
2007-04-17,122.83172,0.88360053
2007-04-18,96.557699,0.69459608
2007-04-19,105.98008,0.76237682
2007-04-20,98.381174,0.70771341
2007-04-21,102.48657,0.73724594
2007-04-22,120.91103,0.86978384
2007-04-23,136.54208,0.98222715
2007-04-24,140.84528,1.0131826
2007-04-25,144.69066,1.0408447
2007-04-26,144.23758,1.0375854
2007-04-27,143.67837,1.0335627
2007-04-28,140.4155,1.010091
2007-04-29,112.76726,0.81120092
2007-04-30,125.24685,0.90097394
2007-05-01,117.62601,0.84615276
2007-05-02,138.52358,0.99648124
2007-05-03,148.75581,1.0700877
2007-05-04,149.39201,1.0746643
2007-05-05,142.97153,1.0284779
2007-05-06,134.19245,0.9653249
2007-05-07,81.651479,0.58736691
2007-05-08,87.412069,0.62880621
2007-05-09,120.37597,0.86593483
2007-05-10,86.128655,0.61957386
2007-05-11,120.36908,0.86588527
2007-05-12,112.14812,0.80674709
2007-05-13,138.63544,0.9972859
2007-05-14,126.42946,0.90948119
2007-05-15,84.527617,0.60805666
2007-05-16,119.07639,0.85658624
2007-05-17,100.416,0.72235109
2007-05-18,136.88158,0.98466937
2007-05-19,161.77174,1.1637189
2007-05-20,161.58416,1.1623695
2007-05-21,164.98816,1.1868565
2007-05-22,148.26631,1.0665664
2007-05-23,121.34541,0.87290861
2007-05-24,140.18899,1.0084615
2007-05-25,121.23317,0.87210122
2007-05-26,109.01961,0.78424189
2007-05-27,110.13144,0.79223994
2007-05-28,72.700533,0.52297752
2007-05-29,86.324765,0.6209846
2007-05-30,76.244364,0.54847037
2007-05-31,83.658509,0.60180466
2007-06-01,102.14128,0.73476206
2007-06-02,115.97026,0.834242
2007-06-03,116.31197,0.83670015
2007-06-04,116.2816,0.83648168
2007-06-05,112.6263,0.81018695
2007-06-06,127.24669,0.91535999
2007-06-07,131.67899,0.94724408
2007-06-08,138.82627,0.99865866
2007-06-09,122.13263,0.87857157
2007-06-10,137.86189,0.99172135
2007-06-11,138.87975,0.99904339
2007-06-12,110.50923,0.79495762
2007-06-13,101.866,0.73278178
2007-06-14,127.36691,0.9162248
2007-06-15,93.586962,0.67322583
2007-06-16,109.86401,0.79031615
2007-06-17,129.39956,0.93084682
2007-06-18,93.796217,0.67473113
2007-06-19,135.11053,0.97192915
2007-06-20,119.74489,0.86139516
2007-06-21,52.22443,0.37568091
2007-06-22,95.875592,0.68968929
2007-06-23,105.31492,0.75759192
2007-06-24,112.18885,0.80704013
2007-06-25,104.59107,0.7523848
2007-06-26,94.514884,0.67990092
2007-06-27,98.40826,0.70790825
2007-06-28,95.463542,0.68672517
2007-06-29,104.19665,0.74954754
2007-06-30,118.11819,0.84969331
2007-07-01,129.34511,0.93045515
2007-07-02,57.099084,0.41074716
2007-07-03,95.673154,0.68823303
2007-07-04,93.369274,0.67165988
2007-07-05,74.585803,0.53653937
2007-07-06,90.056039,0.64782583
2007-07-07,118.03876,0.84912191
2007-07-08,125.36166,0.90179986
2007-07-09,46.749251,0.33629474
2007-07-10,75.262988,0.54141076
2007-07-11,89.664783,0.64501131
2007-07-12,79.108807,0.56907599
2007-07-13,107.8069,0.77551819
2007-07-14,121.6503,0.87510188
2007-07-15,121.30076,0.87258745
2007-07-16,116.22889,0.83610251
2007-07-17,128.32039,0.92308374
2007-07-18,89.687683,0.64517603
2007-07-19,103.73291,0.74621159
2007-07-20,112.87227,0.81195638
2007-07-21,105.78512,0.7609743
2007-07-22,74.453657,0.53558877
2007-07-23,109.81971,0.78999753
2007-07-24,85.582331,0.61564383
2007-07-25,98.32876,0.70733636
2007-07-26,118.04718,0.84918254
2007-07-27,103.29086,0.74303166
2007-07-28,72.937929,0.52468524
2007-07-29,50.764628,0.3651797
2007-07-30,69.546184,0.50028643
2007-07-31,46.126901,0.33181782
2007-08-01,96.879818,0.69691327
2007-08-02,94.867626,0.6824384
2007-08-03,74.919029,0.53893646
2007-08-04,97.693213,0.7027645
2007-08-05,109.66054,0.7888525
2007-08-06,112.20682,0.8071694
2007-08-07,105.75402,0.76075059
2007-08-08,83.173703,0.59831716
2007-08-09,68.796812,0.49489577
2007-08-10,40.871402,0.29401194
2007-08-11,43.245275,0.3110886
2007-08-12,88.939423,0.63979336
2007-08-13,91.21054,0.65613084
2007-08-14,105.51288,0.75901594
2007-08-15,99.499716,0.71575974
2007-08-16,39.24885,0.28233997
2007-08-17,73.792888,0.53083547
2007-08-18,90.482791,0.65089571
2007-08-19,90.035917,0.64768109
2007-08-20,64.337759,0.46281918
2007-08-21,71.754368,0.5161712
2007-08-22,76.074194,0.54724624
2007-08-23,81.220903,0.58426952
2007-08-24,94.702357,0.68124952
2007-08-25,100.15296,0.72045889
2007-08-26,95.447223,0.68660778
2007-08-27,75.354232,0.54206713
2007-08-28,62.689134,0.45095966
2007-08-29,74.491285,0.53585944
2007-08-30,85.232613,0.61312811
2007-08-31,57.870011,0.41629289
2007-09-01,64.759748,0.4658548
2007-09-02,82.185824,0.59121077
2007-09-03,48.872126,0.35156583
2007-09-04,52.566623,0.37814251
2007-09-05,56.421177,0.40587057
2007-09-06,72.757309,0.52338594
2007-09-07,38.902162,0.27984604
2007-09-08,30.760359,0.22127728
2007-09-09,53.205424,0.38273778
2007-09-10,29.588825,0.21284975
2007-09-11,45.995727,0.33087421
2007-09-12,51.62548,0.37137232
2007-09-13,63.094782,0.45387772
2007-09-14,77.990147,0.56102881
2007-09-15,71.968132,0.51770893
2007-09-16,83.220174,0.59865146
2007-09-17,85.235908,0.61315181
2007-09-18,22.534992,0.1621074
2007-09-19,51.908922,0.37341128
2007-09-20,74.096675,0.53302078
2007-09-21,81.806686,0.58848341
2007-09-22,85.200416,0.61289649
2007-09-23,82.986262,0.59696879
2007-09-24,87.979611,0.63288887
2007-09-25,36.508567,0.2626275
2007-09-26,42.824853,0.30806425
2007-09-27,9.1690962,0.065958679
2007-09-28,17.296502,0.12442387
2007-09-29,37.051288,0.26653162
2007-09-30,53.128424,0.38218388
2007-10-01,65.337616,0.47001174
2007-10-02,20.733395,0.14914746
2007-10-03,46.086647,0.33152825
2007-10-04,53.686246,0.38619661
2007-10-05,34.904162,0.25108608
2007-10-06,29.769564,0.21414991
2007-10-07,38.45864,0.27665552
2007-10-08,52.461813,0.37738855
2007-10-09,38.539609,0.27723798
2007-10-10,40.006491,0.28779012
2007-10-11,34.33704,0.24700644
2007-10-12,20.103971,0.14461964
2007-10-13,36.071648,0.25948449
2007-10-14,46.113739,0.33172314
2007-10-15,54.986423,0.39554955
2007-10-16,58.940193,0.42399133
2007-10-17,58.848032,0.42332836
2007-10-18,24.721122,0.17783351
2007-10-19,28.056828,0.2018292
2007-10-20,26.220266,0.18861773
2007-10-21,16.53871,0.11897263
2007-10-22,21.642325,0.15568592
2007-10-23,7.3761684,0.053061099
2007-10-24,5.7014827,0.041014105
2007-10-25,7.1367887,0.051339101
2007-10-26,7.3246326,0.052690372
2007-10-27,14.236348,0.10241039
2007-10-28,31.968302,0.22996672
2007-10-29,35.641925,0.25639324
2007-10-30,12.411408,0.089282528
2007-10-31,25.463498,0.18317386
2007-11-01,24.560179,0.17667575
2007-11-02,9.8634392,0.070953495
2007-11-03,11.776209,0.084713171
2007-11-04,14.286416,0.10277056
2007-11-05,23.080345,0.16603044
2007-11-06,13.57514,0.097653932
2007-11-07,5.6773549,0.040840539
2007-11-08,19.829132,0.14264256
2007-11-09,13.006438,0.093562928
2007-11-10,9.6635722,0.069515735
2007-11-11,5.1793193,0.037257877
2007-11-12,6.19398,0.044556926
2007-11-13,7.8390166,0.056390638
2007-11-14,6.382122,0.045910342
2007-11-15,8.1141361,0.058369733
2007-11-16,9.1779937,0.066022685
2007-11-17,5.778689,0.041569495
2007-11-18,10.120062,0.072799536
2007-11-19,14.850232,0.10682641
2007-11-20,13.919032,0.10012775
2007-11-21,17.144245,0.1233286
2007-11-22,14.859014,0.10688959
2007-11-23,14.698507,0.10573497
2007-11-24,5.7243848,0.041178853
2007-11-25,5.8976073,0.042424943
2007-11-26,9.3953447,0.067586217
2007-11-27,12.244453,0.088081521
2007-11-28,15.188842,0.10926224
2007-11-29,15.55901,0.11192507
2007-11-30,13.737008,0.098818344
2007-12-01,10.740077,0.077259667
2007-12-02,15.846185,0.11399089
2007-12-03,10.879273,0.078260982
2007-12-04,8.3219835,0.059864902
2007-12-05,10.892626,0.078357037
2007-12-06,16.220554,0.11668394
2007-12-07,14.770709,0.10625436
2007-12-08,15.454507,0.11117332
2007-12-09,9.8095639,0.070565939
2007-12-10,16.218179,0.11666686
2007-12-11,2.4712395,0.017777073
2007-12-12,2.0362935,0.014648252
2007-12-13,9.151044,0.06582882
2007-12-14,3.4847411,0.025067784
2007-12-15,7.629447,0.054883081
2007-12-16,3.7492554,0.02697059
2007-12-17,3.4564375,0.024864179
2007-12-18,7.9033973,0.056853766
2007-12-19,4.4555308,0.032051243
2007-12-20,10.089026,0.072576277
2007-12-21,12.34603,0.088812228
2007-12-22,13.247886,0.095299805
2007-12-23,12.749068,0.091711511
2007-12-24,6.7908673,0.048850686
2007-12-25,13.674412,0.098368052
2007-12-26,14.928598,0.10739015
2007-12-27,18.126758,0.13039638
2007-12-28,13.300652,0.095679381
2007-12-29,15.918784,0.11451314
2007-12-30,16.403876,0.11800269
2007-12-31,6.2460667,0.044931616
2008-01-01,5.0533376,0.036351617
2008-01-02,9.1557504,0.065862675
2008-01-03,3.6505403,0.026260474
2008-01-04,10.33727,0.074362037
2008-01-05,9.3995773,0.067616665
2008-01-06,5.6169372,0.040405919
2008-01-07,7.2172903,0.051918196
2008-01-08,16.080286,0.11567492
2008-01-09,15.26166,0.10978606
2008-01-10,19.125482,0.13758079
2008-01-11,21.652536,0.15575938
2008-01-12,14.304042,0.10289735
2008-01-13,20.009509,0.14394012
2008-01-14,22.886012,0.16463249
2008-01-15,21.583594,0.15526343
2008-01-16,8.769516,0.063084265
2008-01-17,21.128212,0.1519876
2008-01-18,14.833527,0.10670625
2008-01-19,9.3862433,0.067520746
2008-01-20,13.258097,0.095373256
2008-01-21,10.296801,0.074070919
2008-01-22,7.8510126,0.056476932
2008-01-23,18.600301,0.13380286
2008-01-24,21.28712,0.15313073
2008-01-25,22.944071,0.16505014
2008-01-26,23.655843,0.17017033
2008-01-27,4.4127229,0.0317433
2008-01-28,11.647233,0.083785365
2008-01-29,19.9396,0.14343722
2008-01-30,15.83872,0.11393719
2008-01-31,19.903355,0.14317649
2008-02-01,15.659824,0.11265029
2008-02-02,12.433319,0.089440149
2008-02-03,21.387952,0.15385607
2008-02-04,26.408343,0.18997068
2008-02-05,25.714687,0.1849808
2008-02-06,17.893804,0.12872061
2008-02-07,24.285517,0.17469995
2008-02-08,22.490539,0.16178762
2008-02-09,28.456419,0.20470369
2008-02-10,35.561709,0.25581621
2008-02-11,30.524583,0.21958121
2008-02-12,13.960936,0.10042919
2008-02-13,24.70781,0.17773775
2008-02-14,7.5907667,0.054604831
2008-02-15,20.135398,0.14484571
2008-02-16,17.895936,0.12873595
2008-02-17,24.959833,0.1795507
2008-02-18,9.0926852,0.065409011
2008-02-19,22.35949,0.16084491
2008-02-20,33.957545,0.24427651
2008-02-21,31.535757,0.22685517
2008-02-22,20.596306,0.1481613
2008-02-23,40.553128,0.2917224
2008-02-24,53.354273,0.38380854
2008-02-25,30.692117,0.22078637
2008-02-26,42.708818,0.30722954
2008-02-27,39.824889,0.28648375
2008-02-28,39.886864,0.28692957
2008-02-29,28.914368,0.20799798
2008-03-01,17.673463,0.12713557
2008-03-02,16.100627,0.11582124
2008-03-03,26.969436,0.19400695
2008-03-04,30.135552,0.21678267
2008-03-05,28.80984,0.20724606
2008-03-06,36.788976,0.26464465
2008-03-07,28.313316,0.20367426
2008-03-08,24.614106,0.17706368
2008-03-09,44.462278,0.31984321
2008-03-10,55.195742,0.3970553
2008-03-11,42.527689,0.30592657
2008-03-12,45.235883,0.32540821
2008-03-13,32.77747,0.23578754
2008-03-14,25.930914,0.18653625
2008-03-15,50.837197,0.36570173
2008-03-16,37.786795,0.27182255
2008-03-17,24.37422,0.17533804
2008-03-18,29.317726,0.21089957
2008-03-19,32.032985,0.23043202
2008-03-20,35.240009,0.25350203
