,TIMESTAMP_START,TA_F,VPD_F,PA_F,CO2_F_MDS,SW_IN_F_MDS,P_F
171847,201310200330,15.24,4.399,97.16,400.79,0.0,0.0
171848,201310200400,15.52,4.515,97.15,399.69,0.0,0.0
171849,201310200430,15.66,4.46,97.15,399.64,0.0,0.0
171850,201310200500,15.69,4.233,97.15,400.36,0.0,0.0
171851,201310200530,15.34,3.885,97.12,401.1,0.0,0.0
171852,201310200600,15.19,3.918,97.14,401.12,0.0,0.0
171853,201310200630,14.94,3.674,97.18,401.2,3.51,0.0
171854,201310200700,14.9,3.436,97.2,401.02,32.26,0.0
171855,201310200730,15.57,3.957,97.22,399.44,103.55,0.0
171856,201310200800,16.34,4.585,97.24,396.67,221.13,0.0
171857,201310200830,16.57,4.655,97.25,394.39,211.92,0.0
171858,201310200900,16.57,4.517,97.27,393.02,207.89,0.0
171859,201310200930,16.78,4.664,97.29,392.42,243.3,0.0
171860,201310201000,18.04,5.851,97.29,391.01,437.2,0.0
171861,201310201030,18.54,6.332,97.29,390.07,359.93,0.0
171862,201310201100,17.97,5.605,97.31,389.89,282.81,0.0
171863,201310201130,18.44,6.212,97.3,389.53,288.36,0.0
171864,201310201200,18.69,6.733,97.29,390.12,207.18,0.0
171865,201310201230,18.7,6.491,97.27,389.58,156.82,0.0
171866,201310201300,18.52,6.182,97.24,389.37,149.36,0.0
171867,201310201330,18.27,6.264,97.23,390.73,120.65,0.0
171868,201310201400,17.95,5.946,97.23,392.57,87.4,0.0
171869,201310201430,17.26,4.717,97.23,394.46,34.45,0.0
171870,201310201500,16.75,3.871,97.23,396.45,27.91,0.0
171871,201310201530,16.26,3.223,97.26,398.68,9.77,0.1
171872,201310201600,15.46,2.126,97.3,400.19,4.03,0.3
171873,201310201630,14.81,1.512,97.28,400.88,0.32,0.5
171874,201310201700,14.16,1.115,97.29,404.32,0.0,0.2
171875,201310201730,13.58,0.84,97.28,407.86,0.0,0.0
171876,201310201800,13.12,0.71,97.31,408.94,0.0,0.0
171877,201310201830,13.11,0.644,97.29,408.65,0.0,0.0
171878,201310201900,13.02,0.866,97.27,407.93,0.0,0.0
171879,201310201930,12.57,0.805,97.28,409.53,0.0,0.0
171880,201310202000,11.96,0.602,97.29,414.63,0.0,0.0
171881,201310202030,12.01,0.585,97.3,412.54,0.0,0.0
171882,201310202100,11.78,0.64,97.31,414.28,0.0,0.0
171883,201310202130,10.72,0.537,97.3,426.89,0.0,0.0
171884,201310202200,10.73,0.339,97.3,418.05,0.0,0.0
171885,201310202230,11.77,0.839,97.29,409.04,0.0,0.1
171886,201310202300,11.94,1.17,97.29,408.1,0.0,0.0
171887,201310202330,11.29,0.92,97.27,416.5,0.0,0.0
171888,201310210000,11.3,0.679,97.27,413.93,0.0,0.0
171889,201310210030,12.1,1.176,97.25,409.09,0.0,0.0
171890,201310210100,12.45,1.445,97.24,407.25,0.0,0.0
171891,201310210130,12.89,1.76,97.22,405.34,0.0,0.0
171892,201310210200,13.18,1.89,97.21,403.9,0.0,0.0
171893,201310210230,13.05,1.834,97.2,404.52,0.0,0.0
171894,201310210300,12.88,1.769,97.19,404.61,0.0,0.0
171895,201310210330,12.91,1.792,97.19,404.69,0.0,0.0
171896,201310210400,13.13,1.945,97.19,404.34,0.0,0.0
171897,201310210430,13.31,2.186,97.19,403.8,0.0,0.0
171898,201310210500,13.38,2.324,97.19,403.52,0.0,0.0
171899,201310210530,13.31,2.4,97.2,404.03,0.0,0.0
171900,201310210600,12.83,2.148,97.21,405.87,0.0,0.0
171901,201310210630,12.65,2.06,97.24,405.94,3.59,0.0
171902,201310210700,12.96,2.357,97.28,404.64,30.86,0.0
171903,201310210730,13.28,2.553,97.29,402.59,62.12,0.0
171904,201310210800,13.85,2.972,97.33,400.06,92.5,0.0
171905,201310210830,14.81,3.716,97.34,396.95,231.54,0.0
171906,201310210900,15.99,4.988,97.36,395.18,335.25,0.0
171907,201310210930,16.02,5.13,97.39,393.85,293.54,0.0
171908,201310211000,15.69,4.955,97.4,393.33,209.73,0.0
171909,201310211030,15.65,4.951,97.42,393.33,130.1,0.0
171910,201310211100,15.64,4.699,97.43,392.32,136.08,0.0
171911,201310211130,15.76,4.918,97.43,392.28,135.49,0.0
171912,201310211200,16.36,5.546,97.43,391.43,253.47,0.0
171913,201310211230,16.61,5.796,97.42,391.23,206.5,0.0
171914,201310211300,17.16,6.467,97.4,390.72,289.91,0.0
171915,201310211330,17.55,6.978,97.38,389.81,324.8,0.0
171916,201310211400,18.08,7.814,97.37,390.06,210.81,0.0
171917,201310211430,17.22,7.048,97.37,390.6,101.48,0.0
171918,201310211500,17.46,7.226,97.38,389.66,143.1,0.0
171919,201310211530,16.87,6.628,97.39,391.23,79.78,0.0
171920,201310211600,16.39,6.17,97.38,392.54,46.53,0.0
171921,201310211630,15.11,4.499,97.39,399.48,11.72,0.0
171922,201310211700,12.36,1.806,97.41,418.4,0.0,0.0
171923,201310211730,11.12,0.847,97.42,421.02,0.0,0.0
171924,201310211800,11.1,0.863,97.42,433.91,0.0,0.0
171925,201310211830,11.18,0.886,97.43,425.76,0.0,0.0
171926,201310211900,12.74,2.111,97.44,410.68,0.0,0.0
171927,201310211930,11.6,1.626,97.44,437.04,0.0,0.0
171928,201310212000,10.72,0.873,97.44,445.24,0.0,0.0
171929,201310212030,10.51,0.813,97.45,448.83,0.0,0.0
171930,201310212100,10.49,0.952,97.45,460.68,0.0,0.0
171931,201310212130,9.76,0.548,97.45,461.24,0.0,0.0
171932,201310212200,9.03,0.414,97.44,463.29,0.0,0.0
171933,201310212230,8.77,0.328,97.43,446.31,0.0,0.0
171934,201310212300,8.11,0.295,97.43,452.19,0.0,0.0
171935,201310212330,7.62,0.265,97.43,460.59,0.0,0.0
171936,201310220000,7.15,0.246,97.42,453.61,0.0,0.0
171937,201310220030,6.96,0.22,97.42,471.09,0.0,0.0
171938,201310220100,6.69,0.199,97.44,455.77,0.0,0.0
171939,201310220130,6.57,0.195,97.41,460.84,0.0,0.0
171940,201310220200,6.27,0.188,97.38,464.34,0.0,0.0
171941,201310220230,6.24,0.171,97.37,451.32,0.0,0.0
171942,201310220300,6.14,0.167,97.35,452.62,0.0,0.0
171943,201310220330,6.21,0.158,97.34,454.38,0.0,0.0
171944,201310220400,6.45,0.157,97.34,454.87,0.0,0.0
171945,201310220430,6.35,0.153,97.34,451.9,0.0,0.0
171946,201310220500,6.41,0.147,97.34,457.55,0.0,0.0
171947,201310220530,6.22,0.145,97.32,468.16,0.0,0.0
171948,201310220600,6.28,0.14,97.29,453.37,0.0,0.0
171949,201310220630,6.03,0.138,97.28,483.18,3.27,0.1
171950,201310220700,8.4,0.096,97.28,436.23,27.95,0.0
171951,201310220730,12.73,1.089,97.28,401.38,82.5,0.0
171952,201310220800,15.24,4.107,97.27,396.79,180.78,0.0
171953,201310220830,16.75,6.214,97.25,394.93,249.6,0.0
171954,201310220900,18.03,8.022,97.25,394.54,329.19,0.0
171955,201310220930,18.61,9.445,97.25,393.93,264.91,0.0
171956,201310221000,18.97,9.897,97.24,391.44,321.65,0.0
171957,201310221030,19.93,11.088,97.23,390.446,500.28,0.0
171958,201310221100,20.5,11.408,97.23,389.626,516.95,0.0
171959,201310221130,20.84,12.509,97.2,389.92,442.5,0.0
171960,201310221200,21.39,13.591,97.17,388.96,500.76,0.0
171961,201310221230,21.47,13.714,97.15,389.14,482.62,0.0
171962,201310221300,21.36,13.578,97.12,389.75,443.22,0.0
171963,201310221330,21.76,14.019,97.09,389.27,399.32,0.0
171964,201310221400,22.35,14.986,97.04,390.47,344.54,0.0
171965,201310221430,21.63,14.317,97.02,392.48,189.04,0.0
171966,201310221500,19.97,11.323,97.03,393.88,151.91,0.0
171967,201310221530,19.13,9.788,97.01,397.07,93.78,0.0
171968,201310221600,18.29,8.326,97.0,402.27,90.63,0.0
171969,201310221630,17.15,7.003,96.98,406.67,12.2,0.0
171970,201310221700,16.67,6.091,96.97,409.83,0.0,0.0
171971,201310221730,16.71,5.701,96.94,409.9,0.0,0.0
171972,201310221800,16.86,5.514,96.93,409.23,0.0,0.0
171973,201310221830,16.84,5.221,96.92,406.98,0.0,0.0
171974,201310221900,16.94,5.217,96.91,405.43,0.0,0.0
171975,201310221930,16.93,5.289,96.91,405.11,0.0,0.0
171976,201310222000,16.48,4.728,96.9,405.26,0.0,0.0
171977,201310222030,16.43,4.956,96.88,404.71,0.0,0.0
171978,201310222100,16.55,5.521,96.85,404.15,0.0,0.0
171979,201310222130,16.54,6.001,96.84,404.56,0.0,0.0
171980,201310222200,16.22,5.819,96.85,405.11,0.0,0.0
171981,201310222230,15.86,5.678,96.81,405.51,0.0,0.0
171982,201310222300,15.55,5.57,96.78,405.84,0.0,0.0
171983,201310222330,15.33,5.48,96.76,406.13,0.0,0.0
171984,201310230000,15.05,5.067,96.75,407.08,0.0,0.0
171985,201310230030,14.81,4.712,96.74,408.26,0.0,0.0
171986,201310230100,14.57,4.35,96.72,409.65,0.0,0.0
171987,201310230130,14.25,3.946,96.71,410.79,0.0,0.0
171988,201310230200,14.01,3.803,96.69,411.34,0.0,0.0
171989,201310230230,13.97,3.837,96.66,411.65,0.0,0.0
171990,201310230300,13.73,3.626,96.64,411.58,0.0,0.0
171991,201310230330,13.9,3.818,96.6,410.41,0.0,0.0
171992,201310230400,13.94,3.777,96.64,410.58,0.0,0.0
171993,201310230430,13.87,3.647,96.68,411.3,0.0,0.0
171994,201310230500,13.97,3.519,96.66,410.9,0.0,0.0
171995,201310230530,13.93,3.287,96.64,410.78,0.0,0.0
171996,201310230600,13.83,3.142,96.66,411.53,0.0,0.0
171997,201310230630,13.65,3.084,96.69,411.7,4.59,0.0
171998,201310230700,13.99,3.303,96.71,410.66,27.87,0.0
171999,201310230730,14.43,3.563,96.75,409.0,76.67,0.0
172000,201310230800,14.74,3.793,96.75,407.28,102.39,0.0
172001,201310230830,15.03,4.001,96.75,404.89,122.29,0.0
172002,201310230900,16.23,5.349,96.76,401.96,183.57,0.0
172003,201310230930,17.32,6.763,96.78,400.96,165.19,0.0
172004,201310231000,17.54,7.032,96.8,400.29,193.86,0.0
172005,201310231030,18.47,7.914,96.83,397.76,276.83,0.0
172006,201310231100,19.74,9.512,96.83,395.33,350.4,0.0
172007,201310231130,20.23,9.967,96.81,393.53,290.83,0.0
172008,201310231200,19.84,9.393,96.82,393.61,196.45,0.0
172009,201310231230,19.3,8.076,96.83,394.34,128.31,0.0
172010,201310231300,19.66,8.854,96.83,393.66,276.44,0.0
172011,201310231330,19.2,8.448,96.82,395.45,129.82,0.0
172012,201310231400,18.51,7.476,96.81,397.87,103.11,0.0
172013,201310231430,18.02,6.685,96.82,400.81,80.26,0.0
172014,201310231500,17.77,6.55,96.81,402.27,75.88,0.0
172015,201310231530,17.28,6.073,96.79,404.67,49.56,0.0
172016,201310231600,16.65,5.517,96.81,406.27,6.86,0.0
172017,201310231630,16.45,5.404,96.88,402.61,0.0,0.2
172018,201310231700,15.05,3.296,96.9,405.39,0.0,0.1
172019,201310231730,14.42,2.634,96.93,413.04,0.0,0.0
172020,201310231800,14.62,3.271,96.92,410.97,0.0,0.0
172021,201310231830,14.59,3.623,96.91,412.23,0.0,0.0
172022,201310231900,14.15,3.22,96.95,414.68,0.0,0.0
172023,201310231930,14.48,3.585,96.96,413.88,0.0,0.0
172024,201310232000,14.57,3.818,96.99,410.94,0.0,0.0
172025,201310232030,14.33,3.547,97.02,411.43,0.0,0.0
172026,201310232100,14.17,3.462,97.05,409.45,0.0,0.0
172027,201310232130,13.61,3.032,97.06,410.82,0.0,0.0
172028,201310232200,13.26,2.784,97.08,411.68,0.0,0.0
172029,201310232230,12.7,2.317,97.1,412.43,0.0,0.0
172030,201310232300,12.93,2.48,97.11,409.18,0.0,0.0
172031,201310232330,13.25,2.828,97.13,407.06,0.0,0.0
172032,201310240000,12.96,2.675,97.13,410.13,0.0,0.0
172033,201310240030,11.95,1.93,97.13,419.47,0.0,0.0
172034,201310240100,12.03,1.912,97.16,414.29,0.0,0.0
172035,201310240130,12.79,2.493,97.18,409.79,0.0,0.0
172036,201310240200,13.05,2.695,97.18,409.25,0.0,0.0
172037,201310240230,12.57,2.379,97.2,412.9,0.0,0.0
172038,201310240300,11.88,1.837,97.21,416.15,0.0,0.0
172039,201310240330,12.33,2.083,97.22,411.04,0.0,0.0
172040,201310240400,12.09,1.905,97.22,413.34,0.0,0.0
172041,201310240430,12.26,1.988,97.24,411.06,0.0,0.0
172042,201310240500,11.97,2.007,97.26,422.25,0.0,0.0
172043,201310240530,11.03,1.272,97.28,417.46,0.0,0.0
172044,201310240600,11.2,1.344,97.32,414.58,0.0,0.0
172045,201310240630,11.59,1.598,97.33,410.26,2.15,0.0
172046,201310240700,11.94,1.868,97.36,408.83,26.99,0.0
172047,201310240730,12.09,2.065,97.4,407.21,30.26,0.0
172048,201310240800,13.54,2.991,97.44,403.2,171.93,0.0
172049,201310240830,14.79,4.121,97.45,399.44,248.6,0.0
172050,201310240900,15.42,4.721,97.5,397.51,312.64,0.0
172051,201310240930,16.06,5.461,97.52,395.88,372.65,0.0
172052,201310241000,16.46,5.948,97.54,394.59,370.61,0.0
172053,201310241030,16.69,6.414,97.54,393.67,435.69,0.0
172054,201310241100,17.72,7.416,97.55,392.58,523.25,0.0
172055,201310241130,17.1,6.985,97.57,392.75,311.4,0.0
172056,201310241200,16.43,6.419,97.58,393.51,151.32,0.0
172057,201310241230,16.54,6.278,97.59,393.63,297.05,0.0
172058,201310241300,17.32,7.35,97.59,393.86,329.07,0.0
172059,201310241330,16.9,6.936,97.59,392.81,298.25,0.0
172060,201310241400,16.91,6.959,97.6,392.9,196.29,0.0
172061,201310241430,16.56,6.784,97.61,392.89,173.8,0.0
172062,201310241500,17.23,7.678,97.6,392.74,212.44,0.0
172063,201310241530,16.55,6.891,97.58,393.31,99.2,0.0
172064,201310241600,15.56,5.436,97.59,399.36,60.33,0.0
172065,201310241630,13.01,2.721,97.6,417.79,8.61,0.0
172066,201310241700,11.21,1.096,97.6,426.25,0.0,0.0
172067,201310241730,10.03,0.8,97.63,445.68,0.0,0.0
172068,201310241800,9.36,0.506,97.67,440.05,0.0,0.0
172069,201310241830,8.77,0.392,97.71,444.53,0.0,0.0
172070,201310241900,8.48,0.318,97.73,447.88,0.0,0.0
172071,201310241930,8.01,0.293,97.75,451.57,0.0,0.0
172072,201310242000,7.33,0.27,97.75,448.22,0.0,0.0
172073,201310242030,7.14,0.233,97.77,460.32,0.0,0.0
172074,201310242100,6.45,0.225,97.78,458.72,0.0,0.0
172075,201310242130,6.13,0.208,97.78,465.83,0.0,0.0
172076,201310242200,5.99,0.184,97.76,466.22,0.0,0.0
172077,201310242230,5.55,0.17,97.74,474.88,0.0,0.0
172078,201310242300,5.45,0.156,97.74,474.52,0.0,0.0
172079,201310242330,5.31,0.14,97.73,471.99,0.0,0.0
172080,201310250000,5.29,0.136,97.71,482.41,0.0,0.0
172081,201310250030,4.72,0.137,97.71,465.16,0.0,0.0
172082,201310250100,4.55,0.129,97.7,472.68,0.0,0.0
172083,201310250130,4.04,0.125,97.69,475.24,0.0,0.0
172084,201310250200,3.88,0.111,97.68,482.36,0.0,0.0
172085,201310250230,3.94,0.108,97.67,504.94,0.0,0.0
172086,201310250300,3.75,0.096,97.68,492.59,0.0,0.0
172087,201310250330,3.68,0.095,97.67,523.11,0.0,0.0
172088,201310250400,3.46,0.086,97.66,487.48,0.0,0.0
172089,201310250430,3.47,0.086,97.65,499.62,0.0,0.0
172090,201310250500,3.27,0.083,97.63,510.58,0.0,0.0
172091,201310250530,3.39,0.08,97.63,530.64,0.0,0.0
172092,201310250600,3.57,0.087,97.59,498.96,0.0,0.0
172093,201310250630,3.72,0.096,97.59,536.3,3.83,0.0
172094,201310250700,4.1,0.107,97.58,509.96,20.18,0.0
172095,201310250730,4.71,0.111,97.59,484.34,51.2,0.0
172096,201310250800,6.06,0.116,97.59,469.43,86.88,0.0
172097,201310250830,8.0,0.129,97.58,447.34,145.53,0.0
172098,201310250900,10.08,0.164,97.56,433.04,197.13,0.0
172099,201310250930,13.11,0.388,97.55,399.86,268.14,0.1
172100,201310251000,16.5,3.63,97.54,388.29,357.62,0.0
172101,201310251030,18.03,6.847,97.53,388.89,394.42,0.0
172102,201310251100,18.93,8.469,97.5,389.42,476.99,0.0
172103,201310251130,19.93,10.263,97.48,388.74,479.86,0.0
172104,201310251200,19.87,10.244,97.45,388.37,374.76,0.0
172105,201310251230,19.58,9.717,97.45,389.4,275.16,0.0
172106,201310251300,17.98,8.233,97.43,397.99,182.62,0.0
172107,201310251330,16.59,6.489,97.43,405.29,121.77,0.0
172108,201310251400,15.92,5.854,97.42,407.66,120.97,0.0
172109,201310251430,15.82,5.77,97.4,408.06,79.35,0.0
172110,201310251500,15.73,5.619,97.4,408.06,64.07,0.0
172111,201310251530,15.64,5.709,97.38,408.32,38.52,0.0
172112,201310251600,15.21,5.344,97.35,410.46,20.53,0.0
172113,201310251630,14.93,5.252,97.35,411.69,2.83,0.0
172114,201310251700,14.86,5.273,97.37,415.32,0.0,0.0
172115,201310251730,14.65,5.178,97.35,417.08,0.0,0.0
172116,201310251800,14.82,5.482,97.34,417.3,0.0,0.0
172117,201310251830,14.85,5.573,97.34,416.45,0.0,0.0
172118,201310251900,14.97,5.721,97.32,415.17,0.0,0.0
172119,201310251930,14.92,5.427,97.32,411.61,0.0,0.0
172120,201310252000,14.86,5.28,97.31,410.18,0.0,0.0
172121,201310252030,14.93,5.41,97.3,409.55,0.0,0.0
172122,201310252100,14.56,4.928,97.29,409.59,0.0,0.0
172123,201310252130,14.03,4.406,97.29,409.96,0.0,0.0
172124,201310252200,13.89,4.314,97.29,410.81,0.0,0.0
172125,201310252230,13.62,4.204,97.27,412.89,0.0,0.0
172126,201310252300,13.52,4.386,97.26,414.8,0.0,0.0
172127,201310252330,13.97,5.115,97.23,415.83,0.0,0.0
172128,201310260000,14.09,5.354,97.21,417.52,0.0,0.0
172129,201310260030,14.11,5.357,97.22,417.27,0.0,0.0
172130,201310260100,14.47,5.519,97.23,414.57,0.0,0.0
172131,201310260130,15.05,5.906,97.23,412.76,0.0,0.0
172132,201310260200,15.51,6.157,97.21,411.13,0.0,0.0
172133,201310260230,15.73,6.162,97.19,410.11,0.0,0.0
172134,201310260300,15.79,6.075,97.16,409.49,0.0,0.0
172135,201310260330,16.11,6.641,97.15,409.46,0.0,0.0
172136,201310260400,16.4,7.633,97.13,406.05,0.0,0.0
172137,201310260430,16.71,8.304,97.11,404.39,0.0,0.0
172138,201310260500,15.64,7.039,97.09,407.48,0.0,0.0
172139,201310260530,15.51,7.303,97.1,408.78,0.0,0.0
172140,201310260600,14.6,6.237,97.1,416.66,0.0,0.0
172141,201310260630,14.78,6.907,97.15,412.13,1.24,0.0
172142,201310260700,15.79,8.382,97.18,407.11,15.11,0.0
172143,201310260730,16.05,8.583,97.21,405.45,23.56,0.0
172144,201310260800,16.38,8.486,97.22,403.02,64.47,0.0
172145,201310260830,17.44,8.901,97.21,399.94,188.0,0.0
172146,201310260900,18.47,9.341,97.21,397.61,278.75,0.0
172147,201310260930,19.43,9.238,97.22,395.87,365.95,0.0
172148,201310261000,19.86,8.881,97.22,393.89,349.24,0.0
172149,201310261030,19.71,8.277,97.23,393.28,304.15,0.0
172150,201310261100,20.3,8.878,97.24,392.61,356.3,0.0
172151,201310261130,21.06,9.798,97.22,391.14,453.67,0.0
172152,201310261200,21.8,10.743,97.2,389.28,408.45,0.0
172153,201310261230,21.1,9.837,97.19,390.15,231.06,0.0
172154,201310261300,20.8,9.289,97.17,390.23,205.98,0.0
172155,201310261330,21.52,10.476,97.14,389.65,358.13,0.0
172156,201310261400,21.8,11.527,97.15,389.65,305.38,0.0
172157,201310261430,21.19,11.424,97.16,390.68,192.9,0.0
172158,201310261500,20.63,10.828,97.17,392.44,132.78,0.0
172159,201310261530,20.33,10.313,97.18,394.26,98.96,0.0
172160,201310261600,19.4,8.906,97.21,396.21,32.54,0.0
172161,201310261630,18.89,8.116,97.24,398.4,2.91,0.0
172162,201310261700,18.46,7.353,97.25,402.35,0.0,0.0
172163,201310261730,17.89,6.413,97.25,405.42,0.0,0.0
172164,201310261800,17.1,5.528,97.22,406.88,0.0,0.0
172165,201310261830,16.38,4.739,97.23,407.71,0.0,0.0
172166,201310261900,15.96,4.291,97.22,411.04,0.0,0.0
172167,201310261930,15.67,3.936,97.22,411.71,0.0,0.0
172168,201310262000,15.48,3.675,97.2,411.17,0.0,0.0
172169,201310262030,15.1,3.394,97.19,415.98,0.0,0.0
172170,201310262100,14.65,2.964,97.17,415.63,0.0,0.0
172171,201310262130,16.51,4.648,97.16,405.21,0.0,0.0
172172,201310262200,17.06,5.351,97.15,403.46,0.0,0.0
172173,201310262230,17.53,6.145,97.14,402.57,0.0,0.0
172174,201310262300,17.45,6.158,97.11,403.85,0.0,0.0
172175,201310262330,17.51,6.352,97.09,403.04,0.0,0.0
172176,201310270000,17.53,6.534,97.06,402.27,0.0,0.0
172177,201310270030,17.53,6.638,97.05,401.75,0.0,0.0
172178,201310270100,17.75,6.926,97.05,400.85,0.0,0.0
172179,201310270130,17.99,7.195,97.02,400.38,0.0,0.0
172180,201310270200,17.87,7.009,97.01,401.41,0.0,0.0
172181,201310270230,17.49,6.496,96.96,403.68,0.0,0.0
172182,201310270300,16.47,5.105,96.92,419.02,0.0,0.0
172183,201310270330,17.16,6.088,96.89,403.93,0.0,0.0
172184,201310270400,17.35,6.421,96.88,404.26,0.0,0.0
172185,201310270430,16.43,4.716,96.86,407.76,0.0,0.0
172186,201310270500,15.63,3.723,96.87,412.2,0.0,0.0
172187,201310270530,14.68,2.582,96.84,429.89,0.0,0.0
172188,201310270600,13.37,1.417,96.85,461.02,0.0,0.0
172189,201310270630,13.65,1.863,96.86,436.82,1.12,0.0
172190,201310270700,16.5,5.573,96.85,405.81,2.87,0.0
172191,201310270730,16.49,5.479,96.8,403.23,10.85,0.0
172192,201310270800,16.53,5.984,96.77,399.93,36.16,0.0
172193,201310270830,16.61,6.707,96.75,397.81,22.17,0.0
172194,201310270900,16.08,6.329,96.71,396.38,59.05,0.1
172195,201310270930,16.54,7.308,96.73,394.34,128.23,0.0
172196,201310271000,16.69,7.18,96.73,392.94,296.49,0.0
172197,201310271030,17.06,7.444,96.72,392.01,376.08,0.0
172198,201310271100,17.62,8.037,96.68,391.43,466.11,0.0
172199,201310271130,18.02,9.044,96.66,390.73,478.91,0.0
172200,201310271200,18.32,10.012,96.61,389.92,470.89,0.0
172201,201310271230,18.78,10.827,96.57,388.92,446.37,0.0
172202,201310271300,18.56,10.536,96.53,388.61,330.46,0.0
172203,201310271330,19.09,11.503,96.51,388.49,392.03,0.0
172204,201310271400,19.41,12.264,96.52,388.41,337.76,0.0
172205,201310271430,18.88,11.947,96.51,389.19,173.29,0.0
172206,201310271500,17.89,10.695,96.48,390.37,79.59,0.0
172207,201310271530,17.4,10.031,96.46,391.46,38.2,0.0
172208,201310271600,17.27,9.797,96.44,391.95,34.65,0.0
172209,201310271630,16.76,8.667,96.43,393.63,0.0,0.0
172210,201310271700,16.39,8.033,96.42,394.51,0.0,0.0
172211,201310271730,16.17,7.584,96.46,394.25,0.0,0.0
172212,201310271800,15.39,6.482,96.46,395.05,0.0,0.0
172213,201310271830,14.98,5.632,96.49,395.68,0.0,0.3
172214,201310271900,11.57,1.5,96.53,396.07,0.0,1.9
172215,201310271930,11.1,1.692,96.55,397.07,0.0,0.1
172216,201310272000,10.44,1.362,96.58,399.92,0.0,0.0
172217,201310272030,10.06,0.798,96.62,402.58,0.0,0.0
172218,201310272100,10.51,0.915,96.64,402.44,0.0,0.0
172219,201310272130,10.82,1.353,96.65,401.63,0.0,0.0
172220,201310272200,11.07,1.711,96.65,400.8,0.0,0.0
172221,201310272230,11.03,2.109,96.67,400.05,0.0,0.0
172222,201310272300,11.0,2.495,96.69,399.21,0.0,0.0
172223,201310272330,10.86,2.647,96.7,399.04,0.0,0.0
172224,201310280000,10.88,2.85,96.69,398.49,0.0,0.0
172225,201310280030,10.82,2.928,96.67,398.28,0.0,0.0
172226,201310280100,10.96,3.057,96.64,398.43,0.0,0.0
172227,201310280130,11.26,3.261,96.61,398.23,0.0,0.0
172228,201310280200,11.77,3.562,96.58,398.23,0.0,0.0
172229,201310280230,12.17,3.973,96.56,398.24,0.0,0.0
172230,201310280300,12.25,3.888,96.57,397.81,0.0,0.0
172231,201310280330,12.39,3.853,96.55,398.34,0.0,0.0
172232,201310280400,12.21,3.812,96.51,398.99,0.0,0.0
172233,201310280430,12.17,3.741,96.46,399.28,0.0,0.0
172234,201310280500,12.54,3.77,96.4,398.76,0.0,0.0
172235,201310280530,12.68,3.272,96.38,398.37,0.0,0.0
172236,201310280600,13.42,3.751,96.34,397.78,0.0,0.1
172237,201310280630,13.86,4.134,96.35,397.5,0.4,0.0
172238,201310280700,13.99,4.323,96.31,397.43,14.23,0.0
172239,201310280730,14.1,4.473,96.29,397.16,40.31,0.0
172240,201310280800,14.29,4.764,96.23,396.76,52.87,0.0
172241,201310280830,14.9,5.48,96.18,396.0,88.76,0.0
172242,201310280900,15.66,6.389,96.17,395.81,112.52,0.0
172243,201310280930,16.02,6.771,96.15,395.03,145.85,0.0
172244,201310281000,15.74,6.039,96.13,396.12,243.58,0.0
172245,201310281030,16.21,6.586,96.13,394.69,258.57,0.0
172246,201310281100,18.86,10.683,96.09,392.38,462.4,0.0
172247,201310281130,20.71,14.614,96.04,390.47,478.71,0.0
172248,201310281200,21.37,16.544,96.01,390.89,470.85,0.0
172249,201310281230,20.66,14.936,95.98,391.62,289.15,0.0
172250,201310281300,19.46,13.146,95.92,392.61,122.81,0.0
172251,201310281330,19.83,13.271,95.88,391.82,176.99,0.0
172252,201310281400,19.67,12.766,95.9,392.26,106.58,0.0
172253,201310281430,20.09,13.797,95.89,391.46,121.69,0.0
172254,201310281500,19.96,13.817,95.92,392.44,88.44,0.0
172255,201310281530,19.9,13.438,95.98,392.97,112.16,0.0
172256,201310281600,19.43,12.496,96.02,393.61,41.15,0.0
172257,201310281630,18.78,11.339,96.06,394.42,3.79,0.0
172258,201310281700,18.52,10.665,96.11,395.0,0.0,0.0
172259,201310281730,18.37,10.363,96.15,394.96,0.0,0.0
172260,201310281800,18.41,10.444,96.18,394.38,0.0,0.0
172261,201310281830,18.15,9.945,96.23,394.89,0.0,0.0
172262,201310281900,17.75,9.28,96.24,395.53,0.0,0.0
172263,201310281930,17.35,8.733,96.28,395.89,0.0,0.0
172264,201310282000,16.99,8.786,96.33,396.35,0.0,0.0
172265,201310282030,16.53,8.761,96.39,397.01,0.0,0.0
172266,201310282100,15.87,8.014,96.44,398.11,0.0,0.0
172267,201310282130,15.06,7.233,96.45,399.53,0.0,0.0
172268,201310282200,14.99,7.709,96.46,398.86,0.0,0.0
172269,201310282230,14.86,7.778,96.5,398.42,0.0,0.0
172270,201310282300,14.68,7.428,96.53,398.02,0.0,0.0
172271,201310282330,14.5,7.142,96.57,397.79,0.0,0.0
172272,201310290000,14.27,6.799,96.62,398.25,0.0,0.0
172273,201310290030,14.08,6.491,96.63,398.62,0.0,0.0
172274,201310290100,13.84,6.208,96.62,399.55,0.0,0.0
172275,201310290130,13.64,5.917,96.63,399.3,0.0,0.0
172276,201310290200,13.12,5.338,96.65,399.43,0.0,0.0
172277,201310290230,12.67,4.872,96.67,399.64,0.0,0.0
172278,201310290300,12.41,4.738,96.69,399.57,0.0,0.0
172279,201310290330,12.31,4.741,96.7,399.81,0.0,0.0
172280,201310290400,11.97,4.425,96.7,400.64,0.0,0.0
172281,201310290430,11.84,4.358,96.73,401.49,0.0,0.0
